gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0040200226,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0, ,Start of 1st Period (8:24 PM EST),period,start,0,0,1
0040200226,1,PT12M00.00S,1,1610612747,LAL,406,O'Neal,S. O'Neal,0,0,0,,0,0,0,0,h,Jump Ball O'Neal vs. Robinson: Tip to Parker,Jump Ball,,0,0,2
0040200226,2,PT11M45.00S,1,1610612747,LAL,406,O'Neal,S. O'Neal,0,0,0,,0,0,0,0,h,O'Neal S.FOUL (P1.T1),Foul,Shooting,0,0,3
0040200226,3,PT11M45.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,,0,0,0,0,v,MISS Robinson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,4
0040200226,4,PT11M45.00S,1,0,,1610612759,,,0,0,0,,0,0,0,0,v,Spurs Rebound,Rebound,Normal Rebound,0,0,5
0040200226,5,PT11M45.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,,0,0,1,1,v,Robinson Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0,6
0040200226,6,PT11M25.00S,1,1610612747,LAL,406,O'Neal,S. O'Neal,0,0,0,Made,1,2,1,3,h,O'Neal  Slam Dunk (2 PTS) (Horry 1 AST),Made Shot,Slam Dunk Shot,0,2,7
0040200226,7,PT11M01.00S,1,1610612759,SAS,1495,Duncan,T. Duncan,24,48,5,Missed,1,0,0,0,v,MISS Duncan 5' Hook Shot,Missed Shot,Hook Shot,0,2,8
0040200226,9,PT11M00.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,,0,0,0,0,v,Robinson REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,9
0040200226,8,PT11M00.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,Missed,1,0,0,0,v,MISS Robinson  Tip Shot,Missed Shot,Tip Shot,0,2,10
0040200226,10,PT10M58.00S,1,1610612747,LAL,406,O'Neal,S. O'Neal,0,0,0,,0,0,0,0,h,O'Neal REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,11
0040200226,11,PT10M45.00S,1,1610612747,LAL,965,Fisher,D. Fisher,0,123,12,Missed,1,0,0,0,h,MISS Fisher 12' Jump Shot,Missed Shot,Jump Shot,0,2,12
0040200226,12,PT10M42.00S,1,1610612759,SAS,1477,Bowen,B. Bowen,0,0,0,,0,0,0,0,v,Bowen REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,13
0040200226,13,PT10M22.00S,1,1610612759,SAS,1477,Bowen,B. Bowen,227,23,0,Made,1,2,4,6,v,Bowen  3PT Jump Shot (3 PTS) (Jackson 1 AST),Made Shot,Jump Shot,0,3,14
0040200226,14,PT10M03.00S,1,1610612747,LAL,406,O'Neal,S. O'Neal,84,31,9,Missed,1,0,0,0,h,MISS O'Neal 9' Jump Hook Shot,Missed Shot,Jump Hook Shot,0,2,15
0040200226,15,PT09M54.00S,1,1610612759,SAS,1536,Jackson,S. Jackson,0,0,0,,0,0,0,0,v,Jackson REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,16
0040200226,16,PT09M50.00S,1,1610612759,SAS,2225,Parker,T. Parker,0,0,0,Made,1,2,6,8,v,Parker  Layup (2 PTS) (Robinson 1 AST),Made Shot,Layup Shot,0,2,17
0040200226,17,PT09M29.00S,1,1610612747,LAL,109,Horry,R. Horry,133,-19,13,Made,1,4,6,10,h,Horry 13' Jump Shot (2 PTS) (Bryant 1 AST),Made Shot,Jump Shot,0,2,18
0040200226,18,PT09M09.00S,1,1610612759,SAS,1536,Jackson,S. Jackson,0,0,0,Made,1,4,8,12,v,Jackson  Driving Layup (2 PTS),Made Shot,Driving Layup Shot,0,2,19
0040200226,19,PT08M47.00S,1,1610612747,LAL,977,Bryant,K. Bryant,0,0,0,Made,1,6,8,14,h,Bryant  Driving Layup (2 PTS),Made Shot,Driving Layup Shot,0,2,20
0040200226,20,PT08M32.00S,1,1610612759,SAS,2225,Parker,T. Parker,10,201,20,Missed,1,0,0,0,v,MISS Parker 20' Jump Shot,Missed Shot,Jump Shot,0,2,21
0040200226,21,PT08M30.00S,1,1610612747,LAL,977,Bryant,K. Bryant,0,0,0,,0,0,0,0,h,Bryant REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,22
0040200226,22,PT08M26.00S,1,1610612759,SAS,1477,Bowen,B. Bowen,0,0,0,,0,0,0,0,v,Bowen P.FOUL (P1.T1),Foul,Personal,0,0,23
0040200226,23,PT08M17.00S,1,1610612747,LAL,977,Bryant,K. Bryant,0,0,0,Made,1,8,8,16,h,Bryant  Reverse Layup (4 PTS),Made Shot,Reverse Layup Shot,0,2,24
0040200226,24,PT08M03.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,,0,0,0,0,v,Robinson Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,25
0040200226,24,PT08M03.00S,1,1610612747,LAL,109,Horry,R. Horry,0,0,0,,0,0,0,0,h,Horry STEAL (1 STL),,,0,0,26
0040200226,25,PT07M58.00S,1,1610612747,LAL,109,Horry,R. Horry,0,0,0,Missed,1,0,0,0,h,MISS Horry  Layup,Missed Shot,Layup Shot,0,2,27
0040200226,26,PT07M57.00S,1,1610612759,SAS,764,Robinson,D. Robinson,0,0,0,,0,0,0,0,v,Robinson REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,28
0040200226,27,PT07M43.00S,1,1610612759,SAS,1495,Duncan,T. Duncan,0,0,0,Made,1,8,10,18,v,Duncan  Layup (2 PTS) (Bowen 1 AST),Made Shot,Layup Shot,0,2,29
0040200226,28,PT07M43.00S,1,1610612747,LAL,109,Horry,R. Horry,0,0,0,,0,0,0,0,h,Horry S.FOUL (P1.T2),Foul,Shooting,0,0,30
0040200226,29,PT07M43.00S,1,1610612759,SAS,1495,Duncan,T. Duncan,0,0,0,,0,8,11,19,v,Duncan Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,0,0,31
0040200226,30,PT07M27.00S,1,1610612747,LAL,977,Bryant,K. Bryant,0,0,0,,0,0,0,0,h,Bryant Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,32
0040200226,30,PT07M27.00S,1,1610612759,SAS,2225,Parker,T. Parker,0,0,0,,0,0,0,0,v,Parker STEAL (1 STL),,,0,0,33
