,SEASON,MATCHUP,DRTG,OPP_TS,rDRTG
72,1977,SAS,102,0.5223272345,2.5
73,1977,SEA,98.2,0.513256506,-1.3
74,1977,WSB,98.4,0.4976806663,-1.1
75,1978,ATL,99.8,0.5349739956,-1.1
76,1978,BOS,100.9,0.5038044942,0
77,1978,BUF,103.8,0.5198860333,2.9
78,1978,CHI,102.9,0.527737531,2
79,1978,CLE,99.4,0.4983788943,-1.5
80,1978,DEN,101.5,0.5145029187,0.6
81,1978,DET,101.5,0.5215907884,0.6
82,1978,GSW,99.3,0.5143862014,-1.6
83,1978,HOU,106.1,0.5269576288,5.2
84,1978,IND,101.9,0.5209191143,1
85,1978,KCK,102.2,0.5260126261,1.3
86,1978,LAL,100.8,0.5024481895,-0.1
87,1978,MIL,102.4,0.5271029484,1.5
88,1978,NJN,100.2,0.5201800298,-0.7
89,1978,NOJ,100.6,0.5037748044,-0.3
90,1978,NYK,102.2,0.5210540402,1.3
91,1978,PHI,100.3,0.5072013906,-0.6
92,1978,PHO,97,0.5151949236,-3.9
93,1978,POR,97.2,0.5001754369,-3.7
94,1978,SAS,101.4,0.5094371698,0.5
95,1978,SEA,97.7,0.5054922409,-3.2
96,1978,WSB,100.5,0.5040567267,-0.4
97,1979,ATL,103.6,0.542859899,-0.2
98,1979,BOS,106.4,0.545854608,2.6
99,1979,CHI,105.1,0.5368785509,1.3
100,1979,CLE,107.3,0.5499554534,3.5
101,1979,DEN,103.2,0.520719713,-0.6
102,1979,DET,104.6,0.535284033,0.8
103,1979,GSW,102,0.5235761654,-1.8
104,1979,HOU,107.7,0.536006718,3.9
105,1979,IND,104.5,0.5279115725,0.7
106,1979,KCK,101.9,0.5421273369,-1.9
107,1979,LAL,103.2,0.5178991083,-0.6
108,1979,MIL,104,0.5352140623,0.2
109,1979,NJN,101.8,0.5355616684,-2
110,1979,NOJ,105.4,0.5203140716,1.6
111,1979,NYK,105.4,0.5319733073,1.6
112,1979,PHI,100.3,0.5103656648,-3.5
113,1979,PHO,102.4,0.534695651,-1.4
114,1979,POR,103.1,0.5383335131,-0.7
115,1979,SAS,102.4,0.5196691005,-1.4
116,1979,SDC,107.9,0.5347982022,4.1
117,1979,SEA,100.1,0.5047697392,-3.7
118,1979,WSB,102.7,0.5095142488,-1.1
119,1980,ATL,102.3,0.5193791879,-3
120,1980,BOS,101.9,0.5225144379,-3.4
121,1980,CHI,107,0.5469446166,1.7
122,1980,CLE,106.4,0.5453482936,1.1
123,1980,DEN,107.6,0.5388132114,2.3
124,1980,DET,108.8,0.5447773041,3.5
125,1980,GSW,106.3,0.5468622596,1
126,1980,HOU,108,0.544462213,2.7
127,1980,IND,106.2,0.5363071024,0.9
128,1980,KCK,101,0.5316611212,-4.3
129,1980,LAL,103.9,0.5116594819,-1.4
130,1980,MIL,102.9,0.512606032,-2.4
131,1980,NJN,102.5,0.5243215075,-2.8
132,1980,NYK,107.5,0.5476612694,2.2
133,1980,PHI,101,0.5057732104,-4.3
134,1980,PHO,102.2,0.5241691987,-3.1
135,1980,POR,104.3,0.5285434693,-1
136,1980,SAS,109,0.5454078867,3.7
137,1980,SDC,109.8,0.5435659827,4.5
138,1980,SEA,101.2,0.5087421194,-4.1
139,1980,UTA,110.4,0.5450675891,5.1
140,1980,WSB,105.7,0.5143175186,0.2
141,1981,ATL,107.3,0.5516226099,1.8
142,1981,BOS,102.6,0.5137456796,-2.9
143,1981,CHI,105.8,0.53624857,0.3
144,1981,CLE,109.1,0.5510586062,3.6
145,1981,DAL,110.8,0.5582553143,5.3
146,1981,DEN,109.8,0.5496114069,4.3
147,1981,DET,104.3,0.5540201518,-1.2
148,1981,GSW,109.7,0.5507063658,4.2
149,1981,HOU,106.7,0.5352227484,1.2
150,1981,IND,105,0.539202337,-0.5
151,1981,KCK,104.7,0.5335280516,-0.8
152,1981,LAL,103.9,0.508755543,-1.6
153,1981,MIL,101.8,0.5161480608,-3.7
154,1981,NJN,106.7,0.5558943285,1.2
155,1981,NYK,104.4,0.5442003576,-1.1
156,1981,PHI,99.5,0.5047869363,-6
157,1981,PHO,99.4,0.5179865337,-6.1
158,1981,POR,105.7,0.5363301607,0.2
159,1981,SAS,105.7,0.5197352264,0.2
160,1981,SDC,107.6,0.552700735,2.1
161,1981,SEA,104.8,0.5131989123,-0.7
162,1981,UTA,109.4,0.5418422637,3.9
163,1981,WSB,102.7,0.5129805824,-2.8
164,1982,ATL,104.6,0.5279397212,-2.3
165,1982,BOS,103.5,0.5162391409,-3.4
166,1982,CHI,108.6,0.5372485925,1.7
167,1982,CLE,111.8,0.5615587562,4.9
168,1982,DAL,110.4,0.5552214923,3.5
169,1982,DEN,113.9,0.5626645282,7
170,1982,DET,106.6,0.5511203574,-0.3
171,1982,GSW,107.7,0.5403093446,0.8
172,1982,HOU,108.3,0.5383243809,1.4
173,1982,IND,104.6,0.533215341,-2.3
174,1982,KCK,107.2,0.5544500768,0.3
175,1982,LAL,105.5,0.5256046117,-1.4
176,1982,MIL,102.3,0.5176749092,-4.6
177,1982,NJN,102.3,0.5379685712,-4.6
178,1982,NYK,108.6,0.5536973535,1.7
179,1982,PHI,103.9,0.5285873535,-3
180,1982,PHO,102.4,0.5160159792,-4.5
181,1982,POR,108.2,0.54360228,1.3
182,1982,SAS,107.6,0.5353219358,0.7
183,1982,SDC,113.8,0.5745083244,6.9
184,1982,SEA,102.3,0.5052871102,-4.6
185,1982,UTA,111.7,0.5547275462,4.8
186,1982,WSB,102.5,0.5121583582,-4.4
187,1983,ATL,103.2,0.5139655931,-1.5
188,1983,BOS,101.8,0.5199570346,-2.9
189,1983,CHI,108,0.5408823503,3.3
190,1983,CLE,106.8,0.5382135378,2.1
191,1983,DAL,109.8,0.5448290281,5.1
192,1983,DEN,109.1,0.5480261465,4.4
193,1983,DET,105.8,0.5337766888,1.1
194,1983,GSW,107.4,0.5537148522,2.7
195,1983,HOU,108.3,0.5486789721,3.6
196,1983,IND,109.4,0.5626237161,4.7
197,1983,KCK,104.9,0.5404723337,0.2
198,1983,LAL,105.2,0.5280853407,0.5
199,1983,MIL,101.4,0.5044600068,-3.3
200,1983,NJN,98.9,0.5274960024,-5.8
201,1983,NYK,99.9,0.5270615839,-4.8
202,1983,PHI,100.9,0.5059494263,-3.8
203,1983,PHO,100.1,0.5059349479,-4.6
204,1983,POR,103.9,0.5321627766,-0.8
205,1983,SAS,106.6,0.5328105625,1.9
206,1983,SDC,109.3,0.5764719594,4.6
207,1983,SEA,102.8,0.5053116589,-1.9
208,1983,UTA,105.1,0.5192018544,0.4
209,1983,WSB,99.3,0.5115589075,-5.4
210,1984,ATL,106.9,0.5338815539,-0.7
211,1984,BOS,104.4,0.5205101192,-3.2
212,1984,CHI,107.5,0.5463176501,-0.1
213,1984,CLE,108.5,0.5426787143,0.9
214,1984,DAL,109.6,0.5465431464,2
215,1984,DEN,112.3,0.5683811935,4.7
216,1984,DET,108.1,0.5473439588,0.5
217,1984,GSW,108.8,0.5624476131,1.2
218,1984,HOU,108.2,0.5392512943,0.6
219,1984,IND,106.5,0.5439084199,-1.1
220,1984,KCK,108,0.5526144028,0.4
221,1984,LAL,107.3,0.5311483462,-0.3
222,1984,MIL,103.6,0.5121085215,-4
223,1984,NJN,105,0.5477242056,-2.6
224,1984,NYK,103.1,0.5432406155,-4.5
225,1984,PHI,104.6,0.5293806894,-3
226,1984,PHO,108,0.5519282029,0.4
227,1984,POR,107.7,0.5627476816,0.1
228,1984,SAS,111.4,0.5504640294,3.8
229,1984,SDC,112.4,0.5569516434,4.8
230,1984,SEA,108.1,0.5354653042,0.5
231,1984,UTA,108,0.5224329987,0.4
232,1984,WSB,107.2,0.5370929009,-0.4
233,1985,ATL,107.3,0.5328308457,-0.6
234,1985,BOS,106.3,0.5223453288,-1.6
235,1985,CHI,109.6,0.5436650467,1.7
236,1985,CLE,108.7,0.5345623955,0.8
237,1985,DAL,109.3,0.5506949921,1.4
238,1985,DEN,108.4,0.5641891734,0.5
239,1985,DET,107.2,0.5463454049,-0.7
240,1985,GSW,113,0.5830977749,5.1
241,1985,HOU,106.3,0.5381249251,-1.6
242,1985,IND,108.4,0.5507398734,0.5
243,1985,KCK,112.1,0.561224252,4.2
244,1985,LAC,110.3,0.5345419714,2.4
245,1985,LAL,107,0.5270473293,-0.9
246,1985,MIL,103.6,0.5225490196,-4.3
247,1985,NJN,107.7,0.5514941328,-0.2
248,1985,NYK,109.6,0.5591187191,1.7
249,1985,PHI,107.3,0.543433256,-0.6
250,1985,PHO,106.8,0.5428066548,-1.1
251,1985,POR,107.2,0.5410745658,-0.7
252,1985,SAS,109,0.551237909,1.1
253,1985,SEA,108.2,0.5435425518,0.3
254,1985,UTA,103.4,0.517169615,-4.5
255,1985,WSB,104.6,0.5333338251,-3.3
256,1986,ATL,105.6,0.5326798345,-1.6
257,1986,BOS,102.6,0.5094763672,-4.6
258,1986,CHI,112.4,0.5590869412,5.2
259,1986,CLE,108.3,0.536585539,1.1
260,1986,DAL,111,0.5449586523,3.8
261,1986,DEN,105.9,0.5415698365,-1.3
262,1986,DET,107.9,0.5448509906,0.7
263,1986,GSW,111.6,0.5644146628,4.4
264,1986,HOU,107.6,0.5416256926,0.4
265,1986,IND,105.9,0.5325747737,-1.3
266,1986,LAC,112.1,0.5514363535,4.9
267,1986,LAL,105.8,0.5288871409,-1.4
268,1986,MIL,102.7,0.5261230528,-4.5
269,1986,NJN,106.9,0.5503957631,-0.3
270,1986,NYK,105.2,0.5428105836,-2
271,1986,PHI,106.3,0.5384121643,-0.9
272,1986,PHO,107.2,0.5457234781,0
273,1986,POR,108.2,0.5558449033,1
274,1986,SAC,109.2,0.5479543674,2
275,1986,SAS,108.2,0.5479231867,1
276,1986,SEA,106,0.5445969779,-1.2
277,1986,UTA,104.6,0.5278407689,-2.6
278,1986,WSB,104.8,0.5162482992,-2.4
279,1987,ATL,105.2,0.5178034472,-3.1
280,1987,BOS,106.8,0.5146167254,-1.5
281,1987,CHI,107.6,0.5392802005,-0.7
282,1987,CLE,106.4,0.5272222856,-1.9
283,1987,DAL,108.7,0.5316074399,0.4
284,1987,DEN,110.2,0.5592010618,1.9
285,1987,DET,105.8,0.5225607131,-2.5
286,1987,GSW,111.2,0.5510127356,2.9
287,1987,HOU,105.5,0.5236603029,-2.8
288,1987,IND,106.6,0.5397880078,-1.7
289,1987,LAC,112.3,0.5683204555,4
290,1987,LAL,106.5,0.5214245509,-1.8
291,1987,MIL,105.6,0.5365500526,-2.7
292,1987,NJN,110.5,0.5505198204,2.2
293,1987,NYK,111.1,0.5463269775,2.8
294,1987,PHI,108.5,0.5394445294,0.2
295,1987,PHO,110.3,0.5498535456,2
296,1987,POR,108.6,0.5431670623,0.3
297,1987,SAC,112.1,0.546096394,3.8
298,1987,SAS,110.8,0.5568755569,2.5
299,1987,SEA,110.3,0.5418724385,2
300,1987,UTA,103.7,0.5203657857,-4.6
301,1987,WSB,107,0.523086651,-1.3
302,1988,ATL,107.6,0.5359068228,-0.4
303,1988,BOS,109.4,0.5350588395,1.4
304,1988,CHI,105.5,0.5247442423,-2.5
305,1988,CLE,106,0.5314760836,-2
306,1988,DAL,107.7,0.5215811634,-0.3
307,1988,DEN,106.3,0.5460711719,-1.7
308,1988,DET,105.3,0.5238105761,-2.7
309,1988,GSW,112.9,0.5605431689,4.9
310,1988,HOU,105.7,0.5216514013,-2.3
311,1988,IND,107.4,0.5313265095,-0.6
312,1988,LAC,107.6,0.5342074222,-0.4
313,1988,LAL,107.3,0.5248450178,-0.7
314,1988,MIL,107.6,0.5325971884,-0.4
315,1988,NJN,109.6,0.5574792417,1.6
316,1988,NYK,106.4,0.5472242921,-1.6
317,1988,PHI,110.3,0.5480540805,2.3
318,1988,PHO,111.4,0.5549275265,3.4
319,1988,POR,107.4,0.5381170668,-0.6
320,1988,SAC,112.1,0.549394235,4.1
321,1988,SAS,112.8,0.5563828812,4.8
322,1988,SEA,108.1,0.5524691662,0.1
323,1988,UTA,103.1,0.5134376493,-4.9
324,1988,WSB,107.2,0.5299614264,-0.8
325,1989,ATL,107.2,0.533762192,-0.6
326,1989,BOS,109.6,0.5409308185,1.8
327,1989,CHO,112.1,0.5601734512,4.3
328,1989,CHI,107.7,0.5338890543,-0.1
329,1989,CLE,102.9,0.5113910823,-4.9
330,1989,DAL,108.6,0.5218517438,0.8
331,1989,DEN,107.1,0.5502901488,-0.7
332,1989,DET,104.7,0.5136109385,-3.1
333,1989,GSW,107.7,0.5265130038,-0.1
334,1989,HOU,104.8,0.5291179887,-3
335,1989,IND,111,0.5328994786,3.2
336,1989,LAC,110.2,0.5415624289,2.4
337,1989,LAL,106.7,0.5222423849,-1.1
338,1989,MIA,109,0.5531882759,1.2
339,1989,MIL,106.4,0.5435986786,-1.4
340,1989,NJN,109.3,0.5525940763,1.5
341,1989,NYK,107.5,0.5504423516,-0.3
342,1989,PHI,111.5,0.552826003,3.7
343,1989,PHO,105.7,0.5196811525,-2.1
344,1989,POR,108,0.5505261308,0.2
345,1989,SAC,110,0.539938618,2.2
346,1989,SAS,107.9,0.5543528295,0.1
347,1989,SEA,108.6,0.548751801,0.8
348,1989,UTA,101.5,0.4985074044,-6.3
349,1989,WSB,108.5,0.5429647217,0.7
350,1990,ATL,111.9,0.5553833827,3.8
351,1990,BOS,107.9,0.522500697,-0.2
352,1990,CHO,109.9,0.5567058174,1.8
353,1990,CHI,109,0.5532631729,0.9
354,1990,CLE,107.2,0.5292266616,-0.9
355,1990,DAL,107.2,0.5260025314,-0.9
356,1990,DEN,106.7,0.5497258775,-1.4
357,1990,DET,103.5,0.5138733692,-4.6
358,1990,GSW,112.6,0.5413268285,4.5
359,1990,HOU,103.4,0.5190844101,-4.7
360,1990,IND,111.4,0.5404768807,3.3
361,1990,LAC,107.4,0.535960007,-0.7
362,1990,LAL,107,0.521230846,-1.1
363,1990,MIA,108.9,0.5511246746,0.8
364,1990,MIL,108.1,0.5470644105,0
365,1990,MIN,108.2,0.5465543604,0.1
366,1990,NJN,108.6,0.5454014519,0.5
367,1990,NYK,108,0.5244792914,-0.1
368,1990,ORL,114.3,0.5543651528,6.2
369,1990,PHI,108.4,0.5379789446,0.3
370,1990,PHO,106.2,0.5176399226,-1.9
371,1990,POR,104.4,0.53122373,-3.7
372,1990,SAC,110,0.5351711863,1.9
373,1990,SAS,104.2,0.5240938993,-3.9
374,1990,SEA,109.8,0.555348071,1.7
375,1990,UTA,105.4,0.5211213919,-2.7
376,1990,WSB,109.7,0.5331753555,1.6
377,1991,ATL,110.1,0.5498587835,2.2
378,1991,BOS,106.7,0.5113285103,-1.2
379,1991,CHO,110.4,0.5543845068,2.5
380,1991,CHI,105.2,0.5325883873,-2.7
381,1991,CLE,108.7,0.536743534,0.8
382,1991,DAL,110.3,0.5386386834,2.4
383,1991,DEN,114.7,0.5757674035,6.8
384,1991,DET,104.6,0.5154485188,-3.3
385,1991,GSW,110.3,0.5495542957,2.4
386,1991,HOU,103.9,0.5140979179,-4
387,1991,IND,112.1,0.547435256,4.2
388,1991,LAC,106.5,0.5308721454,-1.4
389,1991,LAL,105,0.5096129838,-2.9
390,1991,MIA,108.1,0.5443805639,0.2
391,1991,MIL,107.2,0.5469515982,-0.7
392,1991,MIN,110.9,0.5474984396,3
393,1991,NJN,107.4,0.5305964649,-0.5
394,1991,NYK,107.3,0.529670022,-0.6
395,1991,ORL,109.9,0.5420892275,2
396,1991,PHI,108.1,0.5264335828,0.2
397,1991,PHO,106.1,0.5191271641,-1.8
398,1991,POR,104.3,0.5234773102,-3.6
399,1991,SAC,109.1,0.5390883536,1.2
400,1991,SAS,103.3,0.509739095,-4.6
401,1991,SEA,108.5,0.5526243101,0.6
402,1991,UTA,105.1,0.5203893779,-2.8
403,1991,WSB,108.1,0.5262033712,0.2
404,1992,ATL,108.9,0.5370447825,0.7
405,1992,BOS,107,0.5144970256,-1.2
406,1992,CHO,110.9,0.5482818145,2.7
407,1992,CHI,104.5,0.5198638346,-3.7
408,1992,CLE,108.2,0.5185602873,0
409,1992,DAL,111.1,0.5334292196,2.9
410,1992,DEN,108.6,0.5463462129,0.4
411,1992,DET,105.3,0.5097484745,-2.9
412,1992,GSW,109.9,0.545008987,1.7
413,1992,HOU,108,0.5193275054,-0.2
414,1992,IND,109.9,0.5338998663,1.7
415,1992,LAC,104.7,0.5228784358,-3.5
416,1992,LAL,108.9,0.5290396268,0.7
417,1992,MIA,110.9,0.5497035665,2.7
418,1992,MIL,110.6,0.5553651229,2.4
419,1992,MIN,112.4,0.5411773662,4.2
420,1992,NJN,108.7,0.5356977249,0.5
421,1992,NYK,104.2,0.5212373807,-4
422,1992,ORL,110.5,0.5480284036,2.3
423,1992,PHI,109.7,0.5339016844,1.5
424,1992,PHO,106.2,0.515324192,-2
425,1992,POR,104.2,0.521212284,-4
426,1992,SAC,109.9,0.5364929045,1.7
427,1992,SAS,104.1,0.5154381599,-4.1
428,1992,SEA,108.8,0.5400558744,0.6
429,1992,UTA,105.6,0.5167247335,-2.6
430,1992,WSB,108.4,0.5368522967,0.2
431,1993,ATL,110.2,0.5556959302,2.2
432,1993,BOS,107.8,0.528241393,-0.2
433,1993,CHO,109.7,0.5253564297,1.7
434,1993,CHI,106.1,0.5394118555,-1.9
435,1993,CLE,106,0.5192308654,-2
436,1993,DAL,114.7,0.5770053502,6.7
437,1993,DEN,106.3,0.5268894476,-1.7
438,1993,DET,108.9,0.5376413188,0.9
439,1993,GSW,110.2,0.5483222966,2.2
440,1993,HOU,105.2,0.5144012229,-2.8
441,1993,IND,110.1,0.5358991423,2.1
442,1993,LAC,107.1,0.5389093273,-0.9
443,1993,LAL,108.9,0.5394113245,0.9
444,1993,MIA,108.9,0.5467886591,0.9
445,1993,MIL,110.1,0.5494436078,2.1
446,1993,MIN,111.8,0.5513146735,3.8
447,1993,NJN,105.2,0.5248219084,-2.8
448,1993,NYK,99.7,0.5042490215,-8.3
449,1993,ORL,107.1,0.5165883884,-0.9
450,1993,PHI,110.4,0.5390885469,2.4
451,1993,PHO,106.7,0.5322746226,-1.3
452,1993,POR,105.2,0.5332262315,-2.8
453,1993,SAC,109.6,0.5541668087,1.6
454,1993,SAS,106.8,0.5218802293,-1.2
455,1993,SEA,104.9,0.5379241724,-3.1
456,1993,UTA,107.4,0.5331261905,-0.6
457,1993,WSB,110.8,0.5484826746,2.8
458,1994,ATL,101.7,0.5110107723,-4.6
459,1994,BOS,108.7,0.5379579322,2.4
460,1994,CHO,108.6,0.5299921016,2.3
461,1994,CHI,102.7,0.5245217279,-3.6
462,1994,CLE,105.1,0.5236324818,-1.2
463,1994,DAL,109.6,0.5596073153,3.3
464,1994,DEN,102.3,0.5040729141,-4
465,1994,DET,110.9,0.5396257623,4.6
466,1994,GSW,106.5,0.526725524,0.2
467,1994,HOU,101.4,0.4967931868,-4.9
468,1994,IND,104.2,0.520659715,-2.1
469,1994,LAC,108.6,0.5311594479,2.3
470,1994,LAL,109.3,0.5338770982,3
471,1994,MIA,106.7,0.532447297,0.4
472,1994,MIL,109.3,0.5557040928,3
473,1994,MIN,109.2,0.534301422,2.9
474,1994,NJN,104.9,0.5161611226,-1.4
475,1994,NYK,98.2,0.5014677104,-8.1
476,1994,ORL,106.7,0.5200182414,0.4
477,1994,PHI,109.7,0.5340910213,3.4
478,1994,PHO,106.8,0.5290038083,0.5
479,1994,POR,105.5,0.5340486352,-0.8
480,1994,SAC,109.2,0.5413806566,2.9
481,1994,SAS,104.6,0.5042829332,-1.7
482,1994,SEA,101.5,0.5292154657,-4.8
483,1994,UTA,104.1,0.5188975113,-2.2
484,1994,WSB,112.2,0.5588140036,5.9
485,1995,ATL,105.2,0.5331979873,-3.1
486,1995,BOS,110.6,0.5501987434,2.3
487,1995,CHO,106.1,0.5232814336,-2.2
488,1995,CHI,104.3,0.5355840156,-4
489,1995,CLE,104.6,0.5356748077,-3.7
490,1995,DAL,110.6,0.5538832949,2.3
491,1995,DEN,108.2,0.5347010606,-0.1
492,1995,DET,112.9,0.5577835663,4.6
493,1995,GSW,112.2,0.5562271062,3.9
494,1995,HOU,107.4,0.5273563323,-0.9
495,1995,IND,105.6,0.5345181489,-2.7
496,1995,LAC,111.1,0.5730836895,2.8
497,1995,LAL,109.4,0.5374403052,1.1
498,1995,MIA,109.9,0.5547290537,1.6
499,1995,MIL,110.9,0.5665828074,2.6
500,1995,MIN,112.4,0.5564730757,4.1
501,1995,NJN,108.6,0.5308900068,0.3
502,1995,NYK,103.8,0.5207971622,-4.5
503,1995,ORL,107.8,0.5306971385,-0.5
504,1995,PHI,109.7,0.5441274405,1.4
505,1995,PHO,110.4,0.5538531223,2.1
506,1995,POR,105.7,0.5416522457,-2.6
507,1995,SAC,106.5,0.5327924663,-1.8
508,1995,SAS,105.4,0.5227944195,-2.9
509,1995,SEA,106.3,0.5413810382,-2
510,1995,UTA,105.7,0.5474180263,-2.6
511,1995,WSB,111.3,0.5587162561,3
512,1996,ATL,108,0.5496850655,0.4
513,1996,BOS,109.9,0.5555246016,2.3
514,1996,CHO,111.8,0.5642911151,4.2
515,1996,CHI,101.8,0.5218862136,-5.8
516,1996,CLE,106.7,0.550212477,-0.9
517,1996,DAL,111.2,0.561662383,3.6
518,1996,DEN,108.1,0.5370278589,0.5
519,1996,DET,105.1,0.5237095993,-2.5
520,1996,GSW,109.9,0.5506352532,2.3
521,1996,HOU,107.4,0.5298719225,-0.2
522,1996,IND,107.2,0.5393023982,-0.4
523,1996,LAC,110.3,0.5597400601,2.7
524,1996,LAL,106.6,0.5284732732,-1
525,1996,MIA,103.8,0.5263356984,-3.8
526,1996,MIL,111.5,0.5599844028,3.9
527,1996,MIN,109.8,0.5547383822,2.2
528,1996,NJN,106.5,0.5352315805,-1.1
529,1996,NYK,103.5,0.5232655103,-4.1
530,1996,ORL,106.9,0.5316235778,-0.7
531,1996,PHI,113,0.5584210362,5.4
532,1996,PHO,110,0.549750307,2.4
533,1996,POR,103.5,0.5222727798,-4.1
534,1996,SAC,109.1,0.5514096622,1.5
535,1996,SAS,103.5,0.5128231559,-4.1
536,1996,SEA,102.1,0.524048218,-5.5
537,1996,TOR,111.8,0.5600335109,4.2
538,1996,UTA,106.1,0.5431179279,-1.5
539,1996,VAN,108.5,0.5510079809,0.9
540,1996,WSB,107.6,0.5405830319,0
541,1997,ATL,102.3,0.5097072522,-4.4
542,1997,BOS,111.4,0.5754264489,4.7
543,1997,CHO,108.9,0.5326714057,2.2
544,1997,CHI,102.4,0.509432439,-4.3
545,1997,CLE,102.4,0.5336904443,-4.3
546,1997,DAL,108.2,0.5418695043,1.5
547,1997,DEN,111.2,0.5389673045,4.5
548,1997,DET,104.4,0.5235523165,-2.3
549,1997,GSW,112.2,0.5585275811,5.5
550,1997,HOU,104,0.5164211575,-2.7
551,1997,IND,104.7,0.5288311731,-2
552,1997,LAC,107.6,0.5468837942,0.9
553,1997,LAL,103.7,0.5195620059,-3
554,1997,MIA,100.6,0.5120556034,-6.1
555,1997,MIL,108.3,0.5444788628,1.6
556,1997,MIN,107.1,0.5335361789,0.4
557,1997,NJN,109.7,0.5459491982,3
558,1997,NYK,101,0.5163754445,-5.7
559,1997,ORL,106,0.5329921303,-0.7
560,1997,PHI,111.4,0.5480363128,4.7
561,1997,PHO,108.6,0.544600414,1.9
562,1997,POR,103.3,0.5218292762,-3.4
563,1997,SAC,108.7,0.5421046775,2
564,1997,SAS,112.3,0.5540379362,5.6
565,1997,SEA,102.7,0.5339868222,-4
566,1997,TOR,108,0.5469815548,1.3
567,1997,UTA,104,0.5339142202,-2.7
568,1997,VAN,111.8,0.5475609625,5.1
569,1997,WSB,104.9,0.532933622,-1.8
570,1998,ATL,104.3,0.5063067689,-0.7
571,1998,BOS,105.3,0.5615376916,0.3
572,1998,CHO,105.3,0.5328134528,0.3
573,1998,CHI,99.8,0.5002968555,-5.2
574,1998,CLE,99.1,0.5132478037,-5.9
575,1998,DAL,107.2,0.5231699848,2.2
576,1998,DEN,112.1,0.5562284668,7.1
577,1998,DET,103.5,0.5206504565,-1.5
578,1998,GSW,105.7,0.5153049108,0.7
579,1998,HOU,108.6,0.5368344332,3.6
580,1998,IND,101.5,0.5001193505,-3.5
581,1998,LAC,111.2,0.5408405156,6.2
