,SEASON,MATCHUP,DRTG,ADJ_DRTG,OPP_TS,OPP_ADJ_TS,OPP_TSC,OPP_STOV,rDRTG,rADJ_DRTG
0,1997,ATL,100.3,100.15,0.5097072522,0.5089519861,0,0,-4.679310345,-4.734482759
1,1997,BOS,110.1,110.2,0.5754264489,0.5758464758,0,0,5.120689655,5.315517241
2,1997,CHI,100.7,100.55,0.509432439,0.5081161528,0,0,-4.279310345,-4.334482759
3,1997,CHO,107.1,107,0.5326714057,0.5345365718,0,0,2.120689655,2.115517241
4,1997,CLE,100.8,100.65,0.5336904443,0.5338039623,0,0,-4.179310345,-4.234482759
5,1997,DAL,106,105.95,0.5418695043,0.5410242736,0,0,1.020689655,1.065517241
6,1997,DEN,109.7,109.45,0.5389673045,0.537999947,0,0,4.720689655,4.565517241
7,1997,DET,102.6,102.2,0.5235523165,0.5200398397,0,0,-2.379310345,-2.684482759
8,1997,GSW,110.3,110.4,0.5585275811,0.5583207208,0,0,5.320689655,5.515517241
9,1997,HOU,102.8,102.55,0.5164211575,0.5157366764,0,0,-2.179310345,-2.334482759
10,1997,IND,102.9,101.75,0.5288311731,0.5221153474,0,0,-2.079310345,-3.134482759
11,1997,LAC,106.2,106,0.5468837942,0.545390483,0,0,1.220689655,1.115517241
12,1997,LAL,102.3,102.1,0.5195620059,0.5167752696,0,0,-2.679310345,-2.784482759
13,1997,MIA,99.2,98.7,0.5120556034,0.5121877866,0,0,-5.779310345,-6.184482759
14,1997,MIL,106.7,106.6,0.5444788628,0.5453574322,0,0,1.720689655,1.715517241
15,1997,MIN,105.5,106.15,0.5335361789,0.5361584684,0,0,0.5206896552,1.265517241
16,1997,NJN,107.2,107.4,0.5459491982,0.547125399,0,0,2.220689655,2.515517241
17,1997,NYK,99.5,99.15,0.5163754445,0.5147213315,0,0,-5.479310345,-5.734482759
18,1997,ORL,104.2,104.5,0.5329921303,0.5360666426,0,0,-0.7793103448,-0.3844827586
19,1997,PHI,109.5,109.15,0.5480363128,0.5484546403,0,0,4.520689655,4.265517241
20,1997,PHX,107.1,107.25,0.544600414,0.5439017941,0,0,2.120689655,2.365517241
21,1997,POR,102.1,102.45,0.5218292762,0.5227434201,0,0,-2.879310345,-2.434482759
22,1997,SAC,107,107.25,0.5421046775,0.5433468374,0,0,2.020689655,2.365517241
23,1997,SAS,110.8,110.55,0.5540379362,0.5516436075,0,0,5.820689655,5.665517241
24,1997,SEA,101,100.75,0.5339868222,0.5314464805,0,0,-3.979310345,-4.134482759
25,1997,TOR,106.4,106.15,0.5469815548,0.5453185663,0,0,1.420689655,1.265517241
26,1997,UTA,102.6,102.8,0.5339142202,0.535482051,0,0,-2.379310345,-2.084482759
27,1997,VAN,110.1,109.95,0.5475609625,0.5472350726,0,0,5.120689655,5.065517241
28,1997,WAS,103.7,103.9,0.532933622,0.5352390723,0,0,-1.279310345,-0.9844827586
29,1998,ATL,102.5,102.05,0.5063067689,0.505494338,0,0,-0.7965517241,-1.274137931
30,1998,BOS,103.5,103.7,0.5615376916,0.5640225806,0,0,0.2034482759,0.375862069
31,1998,CHI,98.4,99,0.5002968555,0.503002981,0,0,-4.896551724,-4.324137931
32,1998,CHO,103.3,103.25,0.5328134528,0.5353277917,0,0,0.003448275862,-0.07413793103
33,1998,CLE,97.5,96.95,0.5132478037,0.5125822451,0,0,-5.796551724,-6.374137931
34,1998,DAL,105.2,104.95,0.5231699848,0.5217562611,0,0,1.903448276,1.625862069
35,1998,DEN,110.6,110.85,0.5562284668,0.5557887014,0,0,7.303448276,7.525862069
36,1998,DET,101.8,101.75,0.5206504565,0.5203627441,0,0,-1.496551724,-1.574137931
37,1998,GSW,103.5,103.7,0.5153049108,0.5130965149,0,0,0.2034482759,0.375862069
38,1998,HOU,106.8,107.25,0.5368344332,0.5382377168,0,0,3.503448276,3.925862069
39,1998,IND,99.5,99.1,0.5001193505,0.5013603629,0,0,-3.796551724,-4.224137931
40,1998,LAC,109.6,109.7,0.5408405156,0.5392206704,0,0,6.303448276,6.375862069
41,1998,LAL,102.3,102.5,0.5136705435,0.5141207616,0,0,-0.9965517241,-0.824137931
42,1998,MIA,100.5,100.3,0.5042481696,0.5034479233,0,0,-2.796551724,-3.024137931
43,1998,MIL,103.7,103.55,0.5361561167,0.5357044099,0,0,0.4034482759,0.225862069
44,1998,MIN,105.5,105.7,0.5252143732,0.5259587935,0,0,2.203448276,2.375862069
45,1998,NJN,104.3,104.45,0.5448688412,0.5447008505,0,0,1.003448276,1.125862069
46,1998,NYK,98.8,98.35,0.5114253558,0.5104455585,0,0,-4.496551724,-4.974137931
47,1998,ORL,102.2,102.65,0.5163462442,0.5196403428,0,0,-1.096551724,-0.674137931
48,1998,PHI,103.3,103.2,0.5276869197,0.5257955645,0,0,0.003448275862,-0.124137931
49,1998,PHX,100.6,100.7,0.5146640356,0.513759162,0,0,-2.696551724,-2.624137931
50,1998,POR,100.8,101.2,0.507167848,0.5088362389,0,0,-2.496551724,-2.124137931
51,1998,SAC,105,105.3,0.5255892833,0.5253576672,0,0,1.703448276,1.975862069
52,1998,SAS,98,97.5,0.4829285425,0.4781226843,0,0,-5.296551724,-5.824137931
53,1998,SEA,102.3,102.25,0.5194371792,0.5173971722,0,0,-0.9965517241,-1.074137931
54,1998,TOR,108.9,109.35,0.5451822764,0.5482444011,0,0,5.603448276,6.025862069
55,1998,UTA,103.8,103.85,0.5235322436,0.5239411676,0,0,0.5034482759,0.525862069
56,1998,VAN,110.2,110.2,0.5477201678,0.5475533491,0,0,6.903448276,6.875862069
57,1998,WAS,103.2,103.1,0.5283710084,0.5291074562,0,0,-0.09655172414,-0.224137931
58,1999,ATL,95.3,95.85,0.4797029293,0.4856070166,0,0,-5.103448276,-5.465517241
59,1999,BOS,100.8,101.4,0.5202209431,0.5191032984,0,0,0.3965517241,0.08448275862
60,1999,CHI,101.7,104.35,0.5269131747,0.5297133957,0,0,1.296551724,3.034482759
61,1999,CHO,100.4,101.75,0.5077944093,0.5101612316,0,0,-0.003448275862,0.4344827586
62,1999,CLE,100.1,99.7,0.5194388929,0.5151056422,0,0,-0.3034482759,-1.615517241
