count,index,id,sample_id,sample_name, actual_sample_name,pred_quantity,actual_quantity
0,18,15229,53848,amoxicillin, amoxicillin,62.669838055360785,100
1,22,15233,53697,amoxicillin, amoxicillin,107.37476135221269,100
2,25,15236,53703,amoxicillin, amoxicillin,58.594299840943854,100
3,27,15238,53703,amoxicillin, amoxicillin,60.836432944488415,100
4,37,15253,53712,amoxicillin, amoxicillin,77.7049147938904,80
5,45,15261,53713,amoxicillin, amoxicillin,91.42438830167939,80
6,49,15265,53697,amoxicillin, amoxicillin,113.5640468688407,100
7,50,15266,53712,amoxicillin, amoxicillin,63.31130213127149,80
8,52,15268,53723,amoxicillin, amoxicillin,94.82715367766943,80
9,60,15278,53721,amoxicillin, amoxicillin,93.59836429797868,100
10,63,15281,53848,amoxicillin, amoxicillin,76.65904857908068,100
11,67,15285,53717,amoxicillin, amoxicillin,60.49727449100189,80
12,68,15286,53696,amoxicillin, amoxicillin,107.34375476860828,100
13,69,15287,53696,amoxicillin, amoxicillin,104.89004212374718,100
14,71,15289,53721,amoxicillin, amoxicillin,79.95587221435683,100
15,74,15292,53734,amoxicillin, amoxicillin,91.6017735015583,80
16,76,15294,53723,amoxicillin, amoxicillin,49.1032003598862,80
17,77,15297,53713,amoxicillin, amoxicillin,89.25397919463394,80
18,82,15302,53715,amoxicillin, amoxicillin,69.32973735337895,80
19,89,15310,53742,amoxicillin, amoxicillin,68.70363112794738,50
20,90,15311,53742,amoxicillin, amoxicillin,63.57570798394031,50
21,91,15312,53740,amoxicillin, amoxicillin,42.11478942500172,50
22,94,15315,53742,amoxicillin, amoxicillin,69.89516281838935,50
23,95,15316,53740,amoxicillin, amoxicillin,47.72397314251385,50
24,99,15320,53882,amoxicillin, amoxicillin,67.27083424723303,50
25,100,15321,53737,amoxicillin, amoxicillin,58.65658018778792,50
26,101,15322,53738,amoxicillin, amoxicillin,59.04238638457754,50
27,105,15326,53717,amoxicillin, amoxicillin,51.423862675947646,80
28,106,15327,53450,amoxicillin, amoxicillin,38.53261545573785,80
29,107,15328,53450,amoxicillin, amoxicillin,36.266138421157336,80
30,108,15329,53450,amoxicillin, amoxicillin,30.229090402468426,80
31,109,15330,53450,amoxicillin, amoxicillin,34.29362184824093,80
32,114,15336,53734,amoxicillin, amoxicillin,75.80083322222586,80
33,115,15337,53715,amoxicillin, amoxicillin,52.10311355311567,80
34,120,15345,53697,amoxicillin, amoxicillin,95.25788632820425,100
35,123,15348,53703,amoxicillin, amoxicillin,63.928326897329605,100
36,124,15349,53712,amoxicillin, amoxicillin,66.55510265824672,80
37,127,15352,53848,amoxicillin, amoxicillin,74.36847391290755,100
38,131,15357,53703,amoxicillin, amoxicillin,88.8108024025878,100
39,137,15364,53696,amoxicillin, amoxicillin,105.08000351634266,100
40,144,15373,53696,amoxicillin, amoxicillin,116.80659261982821,100
41,148,15379,53697,amoxicillin, amoxicillin,101.87900144681451,100
42,149,15382,53848,amoxicillin, amoxicillin,66.72230606513524,100
43,165,15400,53882,amoxicillin, amoxicillin,53.99700342537264,50
44,168,15403,52553,amoxicillin, amoxicillin,53.974575148828315,20
45,170,15405,52553,amoxicillin, amoxicillin,61.19269700253096,20
46,178,15413,53890,amoxicillin, amoxicillin,38.33686090756552,20
47,179,15415,52552,amoxicillin, amoxicillin,48.77851911801743,50
48,180,15416,53877,amoxicillin, amoxicillin,69.76878961827316,50
49,189,15425,53742,amoxicillin, amoxicillin,82.02371909556882,50
50,191,15427,53737,amoxicillin, amoxicillin,65.9449403218637,50
51,195,15433,52552,amoxicillin, amoxicillin,54.066714158910145,50
52,196,15434,53877,amoxicillin, amoxicillin,51.68927099550159,50
53,203,15441,53738,amoxicillin, amoxicillin,62.92912997746125,50
54,208,15447,53882,amoxicillin, amoxicillin,33.51350473663342,50
55,211,15450,53740,amoxicillin, amoxicillin,30.045380709423636,50
56,213,15452,53738,amoxicillin, amoxicillin,54.430314100841215,50
57,217,15456,53456,amoxicillin, amoxicillin,31.078236905753677,20
58,223,15462,53458,amoxicillin, amoxicillin,18.329682849902856,20
59,224,15463,53452,amoxicillin, amoxicillin,11.705744886541792,20
60,225,15464,53453,amoxicillin, amoxicillin,12.245901901826905,20
61,233,15472,52553,amoxicillin, amoxicillin,42.36139435717348,20
62,237,15476,53890,amoxicillin, amoxicillin,42.647842688173455,20
63,243,15482,53458,amoxicillin, amoxicillin,16.261814751837697,20
64,244,15483,53452,amoxicillin, amoxicillin,9.781716320192876,20
