SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
42016,201939,0041600405,"Jun 12, 2017",GSW vs. CLE,W,41,10,20,0.5,2,9,0.222,12,15,0.8,2,4,6,10,3,0,4,3,34,3,1
42016,201939,0041600404,"Jun 09, 2017",GSW @ CLE,L,38,4,13,0.308,2,9,0.222,4,5,0.8,1,4,5,10,2,0,4,2,14,-24,1
42016,201939,0041600403,"Jun 07, 2017",GSW @ CLE,W,39,8,19,0.421,5,9,0.556,5,5,1.0,5,8,13,6,2,0,1,3,26,11,1
42016,201939,0041600402,"Jun 04, 2017",GSW vs. CLE,W,36,7,17,0.412,4,11,0.364,14,14,1.0,2,8,10,11,1,0,8,3,32,21,1
42016,201939,0041600401,"Jun 01, 2017",GSW vs. CLE,W,34,11,22,0.5,6,11,0.545,0,0,0.0,1,5,6,10,3,0,2,3,28,20,1
42016,201939,0041600314,"May 22, 2017",GSW @ SAS,W,34,14,24,0.583,5,13,0.385,3,3,1.0,0,5,5,6,0,0,6,2,36,15,1
42016,201939,0041600313,"May 20, 2017",GSW @ SAS,W,34,8,15,0.533,3,7,0.429,2,2,1.0,1,4,5,3,6,0,5,3,21,20,1
42016,201939,0041600312,"May 16, 2017",GSW vs. SAS,W,31,8,13,0.615,6,9,0.667,7,7,1.0,1,6,7,7,3,0,2,3,29,24,1
42016,201939,0041600311,"May 14, 2017",GSW vs. SAS,W,39,14,26,0.538,7,16,0.438,5,7,0.714,2,5,7,3,3,0,3,0,40,8,1
42016,201939,0041600224,"May 08, 2017",GSW @ UTA,W,35,9,15,0.6,4,10,0.4,8,8,1.0,1,4,5,7,0,1,2,2,30,33,1
42016,201939,0041600223,"May 06, 2017",GSW @ UTA,W,37,6,20,0.3,3,11,0.273,8,9,0.889,0,5,5,4,0,0,0,2,23,17,1
42016,201939,0041600222,"May 04, 2017",GSW vs. UTA,W,38,8,15,0.533,5,8,0.625,2,2,1.0,1,3,4,6,2,0,3,3,23,14,1
42016,201939,0041600221,"May 02, 2017",GSW vs. UTA,W,30,7,11,0.636,1,4,0.25,7,7,1.0,1,6,7,5,1,0,4,1,22,5,1
42016,201939,0041600144,"Apr 24, 2017",GSW @ POR,W,30,12,20,0.6,7,11,0.636,6,7,0.857,2,5,7,8,1,0,4,0,37,29,1
42016,201939,0041600143,"Apr 22, 2017",GSW @ POR,W,39,10,25,0.4,5,14,0.357,9,10,0.9,1,3,4,8,2,1,1,1,34,13,1
42016,201939,0041600142,"Apr 19, 2017",GSW vs. POR,W,31,6,18,0.333,4,12,0.333,3,5,0.6,0,5,5,6,4,1,4,1,19,32,1
42016,201939,0041600141,"Apr 16, 2017",GSW vs. POR,W,36,9,19,0.474,3,8,0.375,8,8,1.0,1,4,5,4,1,1,5,5,29,5,1
