GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0040200226,0,12,0,1,8:24 PM,12:00,,Start of 1st Period (8:24 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0040200226,1,10,0,1,8:24 PM,12:00,Jump Ball O'Neal vs. Robinson: Tip to Parker,,,,,4,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,5,2225,Tony Parker,1610612759.0,San Antonio,Spurs,SAS,0
0040200226,2,6,2,1,8:25 PM,11:45,O'Neal S.FOUL (P1.T1),,,,,4,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1,0,,,,,,0
0040200226,3,3,11,1,8:25 PM,11:45,,,MISS Robinson Free Throw 1 of 2,,,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,4,4,1,1,8:25 PM,11:45,,,Spurs Rebound,,,3,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
0040200226,5,3,12,1,8:26 PM,11:45,,,Robinson Free Throw 2 of 2 (1 PTS),1 - 0,-1,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,6,1,8,1,8:26 PM,11:25,O'Neal  Slam Dunk (2 PTS) (Horry 1 AST),,,1 - 2,1,4,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,4,109,Robert Horry,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0040200226,7,2,3,1,8:26 PM,11:01,,,MISS Duncan 5' Hook Shot,,,5,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,9,4,0,1,8:26 PM,11:00,,,Robinson REBOUND (Off:1 Def:0),,,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,8,2,4,1,8:26 PM,11:00,,,MISS Robinson  Tip Shot,,,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,10,4,0,1,8:26 PM,10:58,O'Neal REBOUND (Off:0 Def:1),,,,,4,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,0
0040200226,11,2,1,1,8:27 PM,10:45,MISS Fisher 12' Jump Shot,,,,,4,965,Derek Fisher,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,0
0040200226,12,4,0,1,8:27 PM,10:42,,,Bowen REBOUND (Off:0 Def:1),,,5,1477,Bruce Bowen,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,13,1,1,1,8:27 PM,10:22,,,Bowen  3PT Jump Shot (3 PTS) (Jackson 1 AST),4 - 2,-2,5,1477,Bruce Bowen,1610612759.0,San Antonio,Spurs,SAS,5,1536,Stephen Jackson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0040200226,14,2,65,1,8:27 PM,10:03,MISS O'Neal 9' Jump Hook Shot,,,,,4,406,Shaquille O'Neal,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,0
0040200226,15,4,0,1,8:28 PM,9:54,,,Jackson REBOUND (Off:0 Def:1),,,5,1536,Stephen Jackson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,16,1,5,1,8:28 PM,9:50,,,Parker  Layup (2 PTS) (Robinson 1 AST),6 - 2,-4,5,2225,Tony Parker,1610612759.0,San Antonio,Spurs,SAS,5,764,David Robinson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0
0040200226,17,1,1,1,8:28 PM,9:29,Horry 13' Jump Shot (2 PTS) (Bryant 1 AST),,,6 - 4,-2,4,109,Robert Horry,1610612747.0,Los Angeles,Lakers,LAL,4,977,Kobe Bryant,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0040200226,18,1,42,1,8:28 PM,9:09,,,Jackson  Driving Layup (2 PTS),8 - 4,-4,5,1536,Stephen Jackson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
0040200226,19,1,42,1,8:29 PM,8:47,Bryant  Driving Layup (2 PTS),,,8 - 6,-2,4,977,Kobe Bryant,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,0
0040200226,20,2,1,1,8:29 PM,8:32,,,MISS Parker 20' Jump Shot,,,5,2225,Tony Parker,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,0
