DBMS	ORA_DATABASE_NAME	OWNER	TABLE_NAME	COLUMN_NAME	COLUMN_ID	DATA_TYPE	DATA_LENGTH	CONSTRAINT_TYPE	OWNER_1	TABLE_NAME_1	COLUMN_NAME_1
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_CHECKSUMS	FILEID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	DBSBUFFER_FILE	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_LOCATION	LOCATION	2	NUMBER	22	R	CMS_WMBS_PREPROD3	DBSBUFFER_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_BLOCK	LOCATION	4	NUMBER	22	R	CMS_WMBS_PREPROD3	DBSBUFFER_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_CHECKSUMS	TYPEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	DBSBUFFER_CHECKSUM_TYPE	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILESET_FILES	FILESET	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILESET	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	OUTPUT_FILESET	3	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILESET	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	MERGED_OUTPUT_FILESET	4	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILESET	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	FILESET	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILESET	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOBGROUP	OUTPUT	4	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILESET	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION	STATE	3	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION_STATE	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_PNNS	PNN	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_PNNS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_LOCATION	PNN	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_PNNS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	USER_ID	10	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_USERS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	OWNER	6	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_USERS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	STATE	4	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOB_STATE	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_CHECKSUMS	TYPEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_CHECKSUM_TYPE	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	SUBTYPE	5	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUB_TYPES	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	RC_THRESHOLD	SUB_TYPE_ID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUB_TYPES	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_PARENT	CHILD	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_PARENT	PARENT	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	FILEID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_LOCATION	FILEID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_AVAILABLE	FILEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_ACQUIRED	FILEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_FAILED	FILEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_COMPLETE	FILEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_ASSOC	FILEID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_CHECKSUMS	FILEID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	LOCATION	9	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_PNNS	LOCATION	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION_VALIDATION	LOCATION_ID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	LOCATION	8	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	RC_THRESHOLD	SITE_ID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	WORKFLOW_ID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	WORKFLOW	3	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKUNIT	TASKID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	FILEID	4	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	FILEID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	RUN	5	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	RUN
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	LUMI	6	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	LUMI
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION_VALIDATION	SUBSCRIPTION_ID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_AVAILABLE	SUBSCRIPTION	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_ACQUIRED	SUBSCRIPTION	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_FAILED	SUBSCRIPTION	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_COMPLETE	SUBSCRIPTION	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOBGROUP	SUBSCRIPTION	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	JOBGROUP	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOBGROUP	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	WMBS_ID	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOB	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_ASSOC	JOB	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOB	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_MASK	JOB	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOB	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_WORKUNIT_ASSOC	JOB	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_JOB	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_WORKUNIT_ASSOC	WORKUNIT	2	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_WORKUNIT	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	WORKUNIT	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WMBS_WORKUNIT	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WM_WORKERS	COMPONENT_ID	1	NUMBER	22	R	CMS_WMBS_PREPROD3	WM_COMPONENTS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	SCHED_STATUS	6	NUMBER	22	R	CMS_WMBS_PREPROD3	BL_STATUS	ID
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILESET	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILESET	NAME	2	VARCHAR2	1250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_STATE	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_PNNS	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_PNNS	PNN	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_USERS	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_USERS	CERT_DN	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_USERS	GROUP_NAME	6	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_USERS	ROLE_NAME	7	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_STATE	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_CHECKSUM_TYPE	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_TYPES	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_TYPES	NAME	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_DETAILS	LFN	2	VARCHAR2	1250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION	SITE_NAME	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	SPEC	2	VARCHAR2	700	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	NAME	3	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW	TASK	4	VARCHAR2	1250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILESET_FILES	FILEID	1	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILESET_FILES	FILESET	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_PARENT	CHILD	1	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_PARENT	PARENT	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	FILEID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	RUN	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	LUMI	3	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_PNNS	LOCATION	1	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_PNNS	PNN	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_LOCATION	FILEID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_LOCATION	PNN	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	WORKFLOW_ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	OUTPUT_IDENTIFIER	2	VARCHAR2	255	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKFLOW_OUTPUT	OUTPUT_FILESET	3	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION_VALIDATION	SUBSCRIPTION_ID	1	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION_VALIDATION	LOCATION_ID	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_AVAILABLE	SUBSCRIPTION	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_AVAILABLE	FILEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_ACQUIRED	SUBSCRIPTION	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_ACQUIRED	FILEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_FAILED	SUBSCRIPTION	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_FAILED	FILEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_COMPLETE	SUBSCRIPTION	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUB_FILES_COMPLETE	FILEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOBGROUP	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOBGROUP	GUID	3	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	NAME	3	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	CACHE_DIR	10	VARCHAR2	1250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB	FWJR_PATH	11	VARCHAR2	1250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_ASSOC	JOB	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_ASSOC	FILEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_CHECKSUMS	FILEID	1	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_CHECKSUMS	TYPEID	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_WORKUNIT	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_WORKUNIT_ASSOC	JOB	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_WORKUNIT_ASSOC	WORKUNIT	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	WORKUNIT	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	FILEID	4	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	RUN	5	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FRL_WORKUNIT_ASSOC	LUMI	6	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WM_INIT	INIT_PARAM	1	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WM_COMPONENTS	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WM_COMPONENTS	NAME	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WM_WORKERS	NAME	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_STATUS	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_STATUS	NAME	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET	PATH	2	VARCHAR2	500	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	DATASET_ID	2	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	SITE	3	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	CUSTODIAL	4	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	PRIORITY	5	VARCHAR2	10	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO	APP_NAME	2	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO	APP_VER	3	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO	APP_FAM	4	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO	PSET_HASH	5	VARCHAR2	700	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_ALGO_DATASET_ASSOC	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_WORKFLOW	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_WORKFLOW	NAME	2	VARCHAR2	700	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_WORKFLOW	TASK	3	VARCHAR2	700	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE	LFN	2	VARCHAR2	500	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_PARENT	CHILD	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_PARENT	PARENT	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_LOCATION	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_LOCATION	PNN	2	VARCHAR2	255	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_LOCATION	FILENAME	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_LOCATION	LOCATION	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_BLOCK	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_BLOCK	BLOCKNAME	3	VARCHAR2	250	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_BLOCK	LOCATION	4	NUMBER	22	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_CHECKSUM_TYPE	ID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_CHECKSUMS	FILEID	1	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_FILE_CHECKSUMS	TYPEID	2	NUMBER	22	P			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMA_INIT	INIT_PARAM	1	VARCHAR2	100	U			
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_SUBSCRIPTION_VALIDATION	SUBSCRIPTION_ID	1	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_JOB_ASSOC	FILEID	2	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	DBSBUFFER_DATASET_SUBSCRIPTION	SITE	3	VARCHAR2	100				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	BL_RUNJOB	ID	1	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_CHECKSUMS	FILEID	1	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_RUNLUMI_MAP	LUMI	3	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_FILE_LOCATION	PNN	2	NUMBER	22				
oracle	INT2R.CERN.CH	CMS_WMBS_PREPROD3	WMBS_LOCATION_STATE	ID	1	NUMBER	22				
