  2438        76,09193420      660,90716553        0,32179260        0,43796855
  2439        76,15237427      661,34411621        0,32276985        0,43526900
  2440        76,21163940      661,94958496        0,32263410        0,44202909
  2441        76,27208710      662,63714600        0,32328564        0,43006974
  2442        76,33132935      663,46112061        0,32350281        0,43361640
  2443        76,39182281      663,91204834        0,32385573        0,41355100
  2444        76,45232391      664,53778076        0,32382855        0,41578040
  2445        76,51155090      665,20452881        0,32385573        0,39623091
  2446        76,57197571      665,64587402        0,32420862        0,37187502
  2447        76,63124847      666,25799561        0,32420862        0,36692944
  2448        76,69171906      666,88305664        0,32464296        0,36658731
  2449        76,75222778      667,60974121        0,32505015        0,38459891
  2450        76,81150818      668,14398193        0,32534876        0,39435220
  2451        76,87195587      668,66046143        0,32537591        0,41710976
  2452        76,93127441      669,22094727        0,32564738        0,42813191
  2453        76,99177551      669,94818115        0,32591885        0,42782149
  2454        77,05223083      670,51788330        0,32610887        0,41733220
  2455        77,11157990      671,16381836        0,32635316        0,40000939
  2456        77,17203522      671,82830811        0,32646176        0,40491858
  2457        77,23133850      672,37298584        0,32708609        0,39392781
  2458        77,29177856      672,88610840        0,32749331        0,40029630
  2459        77,35222626      673,52032471        0,32722184        0,39510226
  2460        77,41153717      674,19976807        0,32771051        0,38100788
  2461        77,47210693      674,67852783        0,32762906        0,36293432
  2462        77,53131866      675,17724609        0,32809052        0,33870527
  2463        77,59185028      675,93273926        0,32817200        0,34573683
  2464        77,65238190      676,58557129        0,32852489        0,33752662
  2465        77,71168518      677,16436768        0,32860634        0,34385443
  2466        77,77211761      677,62084961        0,32866061        0,35903552
  2467        77,83145142      678,24884033        0,32904068        0,36712727
  2468        77,89179993      678,96832275        0,32936642        0,38442314
  2469        77,95225525      679,48034668        0,32952929        0,37179455
  2470        78,01146698      680,16894531        0,32961071        0,37539560
  2471        78,07199860      680,76422119        0,32963789        0,35635924
  2472        78,13126373      681,29077148        0,33072373        0,33305788
  2473        78,19166565      681,99041748        0,33039799        0,33562323
  2474        78,25203705      682,51086426        0,33072373        0,33885673
  2475        78,31129456      683,12512207        0,33069658        0,35625637
  2476        78,37177277      683,65606689        0,33069658        0,34879458
  2477        78,43224335      684,21520996        0,33088660        0,34594974
  2478        78,49148560      684,82928467        0,33129382        0,35407102
  2479        78,55199432      685,39447021        0,33151096        0,37400633
  2480        78,61128235      686,05743408        0,33218965        0,39644486
  2481        78,67178345      686,72625732        0,33202678        0,41090706
  2482        78,73217010      687,38653564        0,33232537        0,39587244
  2483        78,79146576      687,81665039        0,33273253        0,37452158
  2484        78,85182953      688,59838867        0,33286828        0,34107548
  2485        78,91226959      689,15966797        0,33308548        0,32359424
  2486        78,97151947      689,75518799        0,33308548        0,32175174
  2487        79,03195190      690,29162598        0,33324835        0,31639332
  2488        79,09124756      690,85583496        0,33335695        0,32492632
  2489        79,15167999      691,39544678        0,33357409        0,32032466
  2490        79,21212006      692,11462402        0,33389983        0,33371150
  2491        79,27137756      692,71923828        0,33406273        0,34965533
  2492        79,33182526      693,46594238        0,33449706        0,36767796
  2493        79,39231110      693,92938232        0,33460566        0,39093941
  2494        79,45151520      694,47363281        0,33476853        0,41301346
  2495        79,51196289      695,14160156        0,33498570        0,41632986
  2496        79,57233429      695,80682373        0,33531147        0,41560420
  2497        79,63162994      696,30267334        0,33525714        0,41632643
  2498        79,69216156      696,83813477        0,33590868        0,39782283
  2499        79,75132751      697,39642334        0,33623442        0,37531763
  2500        79,81192017      698,20983887        0,33647877        0,36009601
  2501        79,87244415      698,68548584        0,33645159        0,36631316
  2502        79,93176270      699,28796387        0,33704880        0,34448513
  2503        79,99221802      699,72369385        0,33688593        0,33843553
  2504        80,05150604      700,43286133        0,33650589        0,32791966
  2505        80,11197662      701,06530762        0,33721173        0,31138331
  2506        80,17230988      701,76818848        0,33732027        0,32507771
  2507        80,23160553      702,26330566        0,33764607        0,34410301
  2508        80,29207611      702,86267090        0,33808038        0,38428882
  2509        80,35139465      703,57720947        0,33805323        0,40345138
  2510        80,41178894      704,05035400        0,33832470        0,41658232
  2511        80,47232819      704,83050537        0,33854190        0,40145862
  2512        80,53151703      705,35894775        0,33894905        0,37617481
  2513        80,59203339      705,94189453        0,33905765        0,36799994
  2514        80,65129089      706,47296143        0,33943772        0,35001811
  2515        80,71171570      707,13269043        0,33954626        0,32738936
  2516        80,77220917      707,58111572        0,33965486        0,30786061
  2517        80,83141327      708,32818604        0,33976346        0,29040092
  2518        80,89186096      708,91802979        0,34022495        0,27275899
  2519        80,95236206      709,46258545        0,34003493        0,27047554
  2520        81,01155853      710,22851563        0,34022495        0,26955891
  2521        81,07194519      710,72033691        0,34030637        0,28675368
  2522        81,13242340      711,33428955        0,34052357        0,30375087
  2523        81,19157410      711,95587158        0,34093076        0,32258067
  2524        81,25210571      712,37744141        0,34093076        0,35248187
  2525        81,31141663      713,11334229        0,34112078        0,36976317
  2526        81,37183380      713,71026611        0,34155512        0,38348445
  2527        81,43224335      714,43786621        0,34174514        0,37236217
  2528        81,49145508      714,66326904        0,34209803        0,36399907
  2529        81,55192566      715,52313232        0,34215233        0,35442606
  2530        81,61239624      716,18273926        0,34264097        0,33201748
  2531        81,67176056      716,80407715        0,34253237        0,32648402
  2532        81,73223114      717,41326904        0,34266809        0,30617970
  2533        81,79156494      717,81182861        0,34293956        0,30366164
  2534        81,85192871      718,48547363        0,34293956        0,29771149
  2535        81,91238403      718,92266846        0,34318390        0,30092007
  2536        81,97174835      719,68432617        0,34345537        0,30535936
  2537        82,03218842      720,21154785        0,34359109        0,32139260
  2538        82,09146881      720,87109375        0,34383538        0,32248920
  2539        82,15193939      721,44305420        0,34435120        0,30821791
  2540        82,21245575      721,99273682        0,34394398        0,29752368
  2541        82,27173615      722,77691650        0,34454122        0,27712020
  2542        82,33222961      723,39538574        0,34470409        0,26853150
  2543        82,39141083      723,79986572        0,34470409        0,26103207
  2544        82,45190430      724,39923096        0,34475836        0,25974789
  2545        82,51229858      725,21423340        0,34483981        0,24555291
  2546        82,57149506      725,73052979        0,34492129        0,23231126
  2547        82,63197327      726,17333984        0,34535557        0,23709311
  2548        82,69131470      726,70928955        0,34546417        0,25116521
  2549        82,75182343      727,44561768        0,34581709        0,26167259
  2550        82,81224823      727,99572754        0,34559992        0,28517082
  2551        82,87156677      728,84552002        0,34568137        0,27588192
  2552        82,93199921      729,25018311        0,34606141        0,27885577
  2553        82,99240112      729,83361816        0,34619713        0,26232967
  2554        83,05159760      730,53131104        0,34657720        0,27492395
  2555        83,11210632      731,19342041        0,34636000        0,29521212
  2556        83,17129517      731,72680664        0,34693009        0,30148363
  2557        83,23181915      732,29150391        0,34676722        0,31309769
  2558        83,29225159      732,79528809        0,34720156        0,29783812
  2559        83,35150146      733,52209473        0,34703869        0,30077258
  2560        83,41205597      734,02972412        0,34769017        0,27228042
  2561        83,47138977      734,70153809        0,34766304        0,29634216
  2562        83,53191376      735,45489502        0,34769017        0,29988769
  2563        83,59233856      735,92205811        0,34831452        0,28652707
  2564        83,65164948      736,45947266        0,34796163        0,25939357
  2565        83,71215820      737,11297607        0,34809738        0,24760917
  2566        83,77145386      737,77770996        0,34839600        0,25089577
  2567        83,83191681      738,22332764        0,34912893        0,24337704
  2568        83,89240265      739,08349609        0,34864032        0,25860304
  2569        83,95169830      739,57183838        0,34853172        0,26259845
  2570        84,01220703      740,10589600        0,34883034        0,24916510
  2571        84,07139587      740,63433838        0,34940040        0,24593785
  2572        84,13184357      741,36370850        0,34926468        0,25806394
  2573        84,19232941      741,80432129        0,34980759        0,26582935
  2574        84,25159454      742,46765137        0,34948182        0,28466660
  2575        84,31210327      743,02795410        0,34969902        0,28528029
  2576        84,37136841      743,73620605        0,34994331        0,29101500
  2577        84,43184662      744,31774902        0,35032338        0,28871626
  2578        84,49225616      744,94628906        0,35037765        0,31677139
  2579        84,55145264      745,51452637        0,35035053        0,35224223
  2580        84,61195374      746,10229492        0,35070342        0,36511752
  2581        84,67243195      746,41058350        0,35086632        0,38257080
  2582        84,73175812      747,31237793        0,35127348        0,37194097
  2583        84,79226685      747,94610596        0,35165355        0,38019750
  2584        84,85143280      748,60876465        0,35168070        0,36998013
  2585        84,91197968      749,00744629        0,35227790        0,35275668
  2586        84,97129822      749,52008057        0,35203359        0,32882321
  2587        85,03177643      750,35632324        0,35244077        0,28297967
  2588        85,09238434      750,91613770        0,35249510        0,26453054
  2589        85,15164948      751,62634277        0,35263079        0,24472943
  2590        85,21208191      752,08020020        0,35257652        0,25009924
  2591        85,27131653      752,65106201        0,35284799        0,23266172
  2592        85,33181763      753,26586914        0,35287514        0,23440112
  2593        85,39225769      753,90197754        0,35287514        0,24697916
  2594        85,45155334      754,61535645        0,35363522        0,25141129
  2595        85,51200867      755,18444824        0,35358095        0,26599991
  2596        85,57128143      755,56744385        0,35352662        0,27164277
  2597        85,63178253      756,32055664        0,35371667        0,27681753
  2598        85,69216919      757,00720215        0,35396096        0,26617587
  2599        85,75137329      757,48608398        0,35412389        0,27220577
  2600        85,81183624      758,10675049        0,35428676        0,27730870
  2601        85,87225342      758,69482422        0,35434103        0,28885046
  2602        85,93147278      759,29406738        0,35453105        0,30394286
  2603        85,99193573      760,03063965        0,35477537        0,32369187
  2604        86,05124664      760,52136230        0,35496539        0,33459070
  2605        86,11165619      761,15399170        0,35542688        0,34327286
  2606        86,17221832      761,83441162        0,35520974        0,35293809
  2607        86,23144531      762,18408203        0,35564408        0,34592018
  2608        86,29196167      762,89971924        0,35599697        0,34052771
  2609        86,35124207      763,62335205        0,35607842        0,32699305
  2610        86,41164398      764,16674805        0,35640416        0,30830753
  2611        86,47222900      764,68469238        0,35648558        0,30172682
  2612        86,53150177      765,19061279        0,35634989        0,29146996
  2613        86,59200287      765,78063965        0,35697424        0,27848017
  2614        86,65134430      766,37402344        0,35686564        0,26985890
  2615        86,71185303      767,09649658        0,35689279        0,26233506
  2616        86,77229309      767,77081299        0,35721853        0,26721871
  2617        86,83167267      768,24432373        0,35749000        0,26288205
  2618        86,89214325      768,90148926        0,35746285        0,29127753
  2619        86,95141602      769,59460449        0,35784292        0,28221443
  2620        87,01184082      770,25238037        0,35795149        0,28115302
  2621        87,07221985      770,69873047        0,35770720        0,28649771
  2622        87,13146973      771,33703613        0,35844013        0,30303377
  2623        87,19197845      772,00299072        0,35833156        0,31124490
  2624        87,25126648      772,58172607        0,35895592        0,29674131
  2625        87,31179047      773,16772461        0,35827723        0,32366055
  2626        87,37226105      773,78253174        0,35884732        0,30805656
  2627        87,43154907      774,25402832        0,35966173        0,31452847
  2628        87,49202728      774,72259521        0,35936311        0,32052478
  2629        87,55128479      775,34796143        0,35947171        0,33189440
  2630        87,61174774      776,15386963        0,35971600        0,33564594
  2631        87,67216492      776,70648193        0,35982460        0,31665006
  2632        87,73143768      777,43212891        0,36009607        0,31010875
  2633        87,79198456      777,77362061        0,36047611        0,29274699
  2634        87,85242462      778,74523926        0,36058468        0,29523724
  2635        87,91173553      779,13128662        0,36074758        0,29879004
  2636        87,97217560      779,76684570        0,36080185        0,29000562
  2637        88,03145599      780,32940674        0,36099190        0,26636973
  2638        88,09194946      780,77465820        0,36120903        0,26456243
  2639        88,15127563      781,39697266        0,36115476        0,27119836
  2640        88,21163940      782,03131104        0,36161625        0,28331545
  2641        88,27213287      782,55371094        0,36150765        0,29622322
  2642        88,33136749      783,16680908        0,36164340        0,30120781
  2643        88,39183807      783,88079834        0,36199632        0,30884260
  2644        88,45224762      784,42529297        0,36234921        0,32187128
  2645        88,51152802      784,99877930        0,36245781        0,33303794
  2646        88,57192230      785,84326172        0,36283782        0,33609053
  2647        88,63230133      786,38439941        0,36253923        0,34030643
  2648        88,69158936      786,90789795        0,36300069        0,32339203
  2649        88,75201416      787,43579102        0,36332646        0,31188732
  2650        88,81127930      788,09979248        0,36343506        0,29636100
  2651        88,87181091      788,58251953        0,36354363        0,29945320
  2652        88,93235016      789,35394287        0,36376080        0,29522479
  2653        88,99160004      789,78533936        0,36400512        0,30405429
  2654        89,05204010      790,55590820        0,36389652        0,31925681
  2655        89,11124420      790,98358154        0,36438519        0,30913660
  2656        89,17171478      791,64532471        0,36441234        0,31016704
  2657        89,23225403      792,50140381        0,36430374        0,32186365
  2658        89,29155731      793,06188965        0,36500955        0,32296777
  2659        89,35202026      793,43194580        0,36544389        0,32760298
  2660        89,41242981      794,09967041        0,36506382        0,34218282
  2661        89,47174072      794,64276123        0,36552531        0,33992052
  2662        89,53218079      795,40734863        0,36560676        0,33367535
  2663        89,59151459      795,91503906        0,36576965        0,31952956
  2664        89,65206909      796,53100586        0,36612251        0,32127705
  2665        89,71136475      797,08007813        0,36623111        0,31794205
  2666        89,77182007      797,61962891        0,36647546        0,32522818
  2667        89,83234406      798,37017822        0,36647546        0,34862018
  2668        89,89157104      799,04193115        0,36690980        0,34762162
  2669        89,95200348      799,60430908        0,36704552        0,36633265
  2670        90,01130676      800,15679932        0,36715409        0,35946238
  2671        90,07176971      800,65020752        0,36756128        0,36331078
  2672        90,13221741      801,24810791        0,36745271        0,36664554
  2673        90,19152069      801,92285156        0,36826712        0,34899920
  2674        90,25193787      802,47656250        0,36826712        0,34845456
  2675        90,31240082      802,98706055        0,36829424        0,33163413
  2676        90,37167358      803,51721191        0,36856571        0,33488882
  2677        90,43221283      804,34301758        0,36878288        0,31293476
  2678        90,49144745      804,96734619        0,36881000        0,30994135
  2679        90,55192566      805,39550781        0,36897293        0,30026245
  2680        90,61236572      806,26293945        0,36929867        0,31014073
  2681        90,67159271      806,64379883        0,36924437        0,33348557
  2682        90,73213196      807,53369141        0,36992303        0,34577209
  2683        90,79139709      807,80883789        0,36965156        0,36103275
  2684        90,85186005      808,47595215        0,37014019        0,34312627
  2685        90,91245270      809,07775879        0,37019449        0,35707924
  2686        90,97164917      809,76574707        0,37065598        0,34245190
  2687        91,03217316      810,35693359        0,37100887        0,35676891
  2688        91,09140015      810,83312988        0,37081885        0,34040108
  2689        91,15177155      811,46899414        0,37117174        0,32318178
  2690        91,21223450      811,97723389        0,37092745        0,31029624
  2691        91,27144623      812,71368408        0,37174183        0,27711406
  2692        91,33200073      813,38580322        0,37182328        0,27867481
  2693        91,39242554      813,91162109        0,37187755        0,28921014
  2694        91,45169830      814,47808838        0,37176895        0,32445413
  2695        91,51219177      815,08123779        0,37223044        0,32941210
  2696        91,57146454      815,69683838        0,37212190        0,32783988
  2697        91,63189697      816,18035889        0,37236619        0,32766876
  2698        91,69238281      817,12915039        0,37288198        0,33241493
  2699        91,75168610      817,48211670        0,37312630        0,35881582
  2700        91,81204987      818,08129883        0,37342492        0,37793669
  2701        91,87135315      818,81469727        0,37358779        0,39344883
  2702        91,93178558      819,35015869        0,37331632        0,39121658
  2703        91,99232483      819,77789307        0,37404928        0,35627776
  2704        92,05168915      820,47430420        0,37396783        0,34256437
  2705        92,11212158      821,31176758        0,37429357        0,32681829
  2706        92,17136383      821,84014893        0,37491795        0,34226793
  2707        92,23185730      822,29827881        0,37461936        0,34250844
  2708        92,29238892      822,76153564        0,37505367        0,32652274
  2709        92,35159302      823,54174805        0,37483650        0,33069354
  2710        92,41199493      824,02551270        0,37521657        0,30589393
  2711        92,47241211      824,63830566        0,37578663        0,31070322
  2712        92,53171539      825,44372559        0,37554231        0,31375897
  2713        92,59217072      826,07653809        0,37570521        0,33079058
  2714        92,65146637      826,49774170        0,37603095        0,35170087
  2715        92,71192932      827,24896240        0,37635669        0,35507643
  2716        92,77243042      827,76470947        0,37641102        0,37755018
  2717        92,83161163      828,28314209        0,37673676        0,37203267
  2718        92,89208221      828,79272461        0,37687251        0,37962380
  2719        92,95137024      829,58557129        0,37714398        0,37392944
  2720        93,01181030      830,22265625        0,37763259        0,37612081
  2721        93,07225800      830,76757813        0,37765974        0,36456713
  2722        93,13151550      831,32922363        0,37806693        0,35973313
  2723        93,19194031      831,78771973        0,37774119        0,36916709
  2724        93,25238800      832,41339111        0,37833840        0,36048400
  2725        93,31166840      833,03570557        0,37844697        0,36742646
  2726        93,37207031      833,75738525        0,37869129        0,36184654
  2727        93,43129730      834,21978760        0,37871844        0,37454903
  2728        93,49174500      834,97216797        0,37917992        0,36648998
  2729        93,55224609      835,64758301        0,37958711        0,36303487
  2730        93,61151123      836,15551758        0,37964138        0,36185077
  2731        93,67196655      836,72106934        0,37994000        0,34189120
  2732        93,73243713      837,22198486        0,38013005        0,32301864
  2733        93,79165649      837,74871826        0,37999433        0,31244785
  2734        93,85208130      838,56439209        0,38029292        0,29742634
  2735        93,91130829      838,99908447        0,38070014        0,28327930
  2736        93,97174072      839,66149902        0,38053721        0,27917868
  2737        94,03215790      840,21990967        0,38067296        0,28154293
  2738        94,09136963      840,82720947        0,38110730        0,26899213
  2739        94,15184784      841,39135742        0,38135162        0,26197350
  2740        94,21233368      842,04907227        0,38127017        0,25821632
  2741        94,27162170      842,70422363        0,38173166        0,24501459
  2742        94,33210754      843,44799805        0,38154164        0,24753816
  2743        94,39128876      844,16296387        0,38162312        0,24241529
  2744        94,45178223      844,40332031        0,38194886        0,23085885
  2745        94,51217651      844,89178467        0,38192171        0,21921128
  2746        94,57141113      845,72515869        0,38197598        0,22453426
  2747        94,63179779      846,15814209        0,38246462        0,23147865
  2748        94,69219208      846,86737061        0,38254607        0,25763452
  2749        94,75154877      847,54199219        0,38257322        0,29446247
  2750        94,81189728      848,18121338        0,38279042        0,31071666
  2751        94,87233734      848,75457764        0,38270894        0,30853367
  2752        94,93144989      849,36291504        0,38300756        0,30179361
  2753        94,99195099      849,84332275        0,38330618        0,29762259
  2754        95,05242157      850,52105713        0,38387623        0,27206674
  2755        95,11166382      851,03393555        0,38412058        0,26429072
  2756        95,17213440      851,76599121        0,38368621        0,26991880
  2757        95,23146820      852,35504150        0,38412058        0,25670373
  2758        95,29195404      852,85986328        0,38431057        0,23425400
  2759        95,35232544      853,45434570        0,38387623        0,20774089
  2760        95,41152954      854,09564209        0,38412058        0,19246465
  2761        95,47200012      854,70288086        0,38444632        0,19262350
  2762        95,53126526      855,28100586        0,38471779        0,18540636
  2763        95,59185791      855,91027832        0,38504353        0,18819779
  2764        95,65229797      856,51885986        0,38482636        0,19634208
  2765        95,71155548      856,96643066        0,38496208        0,20073046
  2766        95,77198029      857,83856201        0,38512495        0,19307473
  2767        95,83240509      858,39929199        0,38517928        0,16119708
  2768        95,89163208      858,91583252        0,38479921        0,16078581
  2769        95,95211029      859,45666504        0,38526070        0,15481266
  2770        96,01130676      860,01733398        0,38583076        0,16289750
  2771        96,07175446      860,70428467        0,38531500        0,19370636
  2772        96,13217163      861,22204590        0,38588506        0,19390762
  2773        96,19142914      861,95281982        0,38577649        0,21204560
  2774        96,25189972      862,54736328        0,38555929        0,18720622
  2775        96,31235504      863,00799561        0,38637370        0,16463260
  2776        96,37162018      863,65087891        0,38596651        0,15792330
  2777        96,43206024      864,30670166        0,38631940        0,16071415
  2778        96,49136353      864,78753662        0,38645512        0,17678991
  2779        96,55179596      865,38598633        0,38640085        0,14715718
  2780        96,61215210      866,02734375        0,38612938        0,14159171
  2781        96,67133331      866,70111084        0,38650945        0,11093660
  2782        96,73166656      867,25006104        0,38694379        0,08636516
  2783        96,79208374      867,87426758        0,38669947        0,08455198
  2784        96,85146332      868,55609131        0,38686234        0,07336342
  2785        96,91189575      868,96295166        0,38667232        0,07824417
  2786        96,97232056      869,52954102        0,38664517        0,06433938
  2787        97,03144836      870,38958740        0,38686234        0,05112023
  2788        97,09181213      870,78613281        0,38664517        0,03024452
  2789        97,15230560      871,43536377        0,38675374        0,02328648
  2790        97,21154022      871,99108887        0,38691661        0,01957577
  2791        97,27207184      872,68646240        0,38705236        0,00521270
  2792        97,33132935      873,31512451        0,38699806       -0,01192901
  2793        97,39177704      873,84893799        0,38697094       -0,02908813
  2794        97,45218658      874,48870850        0,38667232       -0,04628491
  2795        97,51142120      875,13452148        0,38686234       -0,07969011
  2796        97,57188416      875,51324463        0,38661802       -0,11565542
  2797        97,63240051      876,16723633        0,38650945       -0,14141290
  2798        97,69165039      876,77551270        0,38648227       -0,13564481
  2799        97,75213623      877,57189941        0,38661802       -0,13562399
  2800        97,81137848      878,23309326        0,38648227       -0,14164299
  2801        97,87183380      878,62237549        0,38604796       -0,15931268
  2802        97,93221283      879,13519287        0,38596651       -0,18648475
  2803        97,99142456      879,73913574        0,38615653       -0,21228978
  2804        98,05177307      880,44567871        0,38618365       -0,22896899
  2805        98,11232758      881,01080322        0,38585791       -0,23662053
  2806        98,17162323      881,67663574        0,38553217       -0,24380101
  2807        98,23206329      882,20989990        0,38526070       -0,26290214
  2808        98,29126740      882,84637451        0,38517928       -0,28770992
  2809        98,35170746      883,44293213        0,38507068       -0,31609786
  2810        98,41235352      884,10314941        0,38504353       -0,31676757
  2811        98,47158051      884,75683594        0,38463634       -0,31067199
  2812        98,53200531      885,21142578        0,38458204       -0,31462371
  2813        98,59125519      885,68463135        0,38431057       -0,33427548
  2814        98,65167236      886,28106689        0,38403910       -0,34204403
  2815        98,71218109      887,02441406        0,38376763       -0,35843888
  2816        98,77149200      887,74322510        0,38409340       -0,38720113
  2817        98,83200073      888,24664307        0,38311616       -0,39388001
  2818        98,89125824      888,95727539        0,38314328       -0,42253971
  2819        98,95167542      889,54663086        0,38311616       -0,44587368
  2820        99,01210785      890,21820068        0,38276324       -0,47529113
  2821        99,07135010      890,57269287        0,38232893       -0,47202313
  2822        99,13169098      891,32330322        0,38203028       -0,48681465
  2823        99,19219971      891,80383301        0,38175884       -0,50538343
  2824        99,25137329      892,47875977        0,38116163       -0,50348389
  2825        99,31180573      892,96813965        0,38105303       -0,50945222
  2826        99,37232971      893,69244385        0,38089016       -0,50892395
  2827        99,43135071      894,33770752        0,38067296       -0,51187420
  2828        99,49188995      894,90631104        0,38004860       -0,50286824
  2829        99,55233765      895,36950684        0,37988573       -0,51393515
  2830        99,61162567      896,18664551        0,37994000       -0,53363377
  2831        99,67211914      896,77203369        0,37920704       -0,52465802
  2832        99,73140717      897,33099365        0,37885416       -0,52304512
  2833        99,79192352      897,95538330        0,37871844       -0,52060860
  2834        99,85238647      898,37982178        0,37806693       -0,53973788
  2835        99,91163635      899,09924316        0,37790406       -0,54018748
  2836        99,97206879      899,70587158        0,37757832       -0,53456420
  2837       100,03133392      900,29315186        0,37779546       -0,53163570
  2838       100,09185028      900,97424316        0,37714398       -0,51633614
  2839       100,15232086      901,60241699        0,37662816       -0,53070027
  2840       100,21158600      902,12908936        0,37622097       -0,54458505
  2841       100,27204132      902,84075928        0,37624815       -0,57304776
  2842       100,33231354      903,37823486        0,37575948       -0,57519794
  2843       100,39151764      903,90625000        0,37546086       -0,57531869
  2844       100,45197296      904,56213379        0,37508085       -0,55383462
  2845       100,51226807      905,07824707        0,37434790       -0,53461558
  2846       100,57160187      905,63836670        0,37445644       -0,54650921
  2847       100,63208771      906,38452148        0,37402213       -0,54948157
  2848       100,69139099      906,94848633        0,37369636       -0,54594421
  2849       100,75185394      907,36541748        0,37358779       -0,52860361
  2850       100,81211853      908,16168213        0,37331632       -0,54004866
  2851       100,87135315      908,81787109        0,37285483       -0,54922330
  2852       100,93180084      909,32849121        0,37223044       -0,54913414
  2853       100,99226379      909,91503906        0,37220332       -0,56163710
  2854       101,05148315      910,56738281        0,37198615       -0,55782712
  2855       101,11193085      911,12933350        0,37117174       -0,53578025
  2856       101,17238617      911,77270508        0,37092745       -0,52061570
  2857       101,23168182      912,31115723        0,37084600       -0,49766278
  2858       101,29203033      912,85473633        0,37043878       -0,47944331
  2859       101,35243988      913,62017822        0,37038451       -0,45820639
  2860       101,41177368      914,08337402        0,37005877       -0,45092720
  2861       101,47218323      914,71154785        0,36989588       -0,44242045
  2862       101,53138733      915,35888672        0,36938009       -0,42660850
  2863       101,59183502      915,79357910        0,36943442       -0,43274257
  2864       101,65217590      916,45782471        0,36902720       -0,42270729
  2865       101,71136475      917,24346924        0,36853859       -0,40941316
  2866       101,77175903      917,87976074        0,36834854       -0,40094703
  2867       101,83218384      918,24926758        0,36826712       -0,39070758
  2868       101,89143372      919,04125977        0,36796850       -0,36168233
  2869       101,95192719      919,59375000        0,36794135       -0,32245922
  2870       102,01239777      920,20629883        0,36775130       -0,29276073
  2871       102,07170105      920,80706787        0,36747983       -0,26883003
  2872       102,13220215      921,39599609        0,36712694       -0,24544221
  2873       102,19136810      921,92602539        0,36718124       -0,23892578
  2874       102,25177002      922,55072021        0,36731696       -0,22462073
  2875       102,31224060      923,14593506        0,36699122       -0,18911116
  2876       102,37154388      923,78350830        0,36677405       -0,14271158
  2877       102,43194580      924,36987305        0,36685547       -0,11366151
  2878       102,49236298      925,07708740        0,36666548       -0,09090040
