# Pronouns
من     # I
ما     # we
تو     # you (singular)
شما    # you (plural)
آ      # he/she/it
آیی    # his/her/its
آوان   # they

# Prepositions
اے
په     # for
چه     # from
گون    # with
ته     # to
تا     # until

# Conjunctions
و      # and
یا     # or
اگه    # if
که     # that

# Articles and demonstratives
ای     # this
آ      # that
هما    # that
همے    # this

# Common verbs (in different forms)
است    # is
انت    # are
بیت    # will be
بوت    # became

# Other common words
هر     # every
چون    # because
بله    # yes
نه     # no 
