thickness,energy,transmission
23,11000.0,0.0299541
23,13000.0,0.10457
23,15000.0,0.21594
23,17000.0,0.33762
24,7000.0,0.20321
24,9000.0,0.00229532
24,11000.0,0.0257167
24,13000.0,0.0947896
24,15000.0,0.20202
24,17000.0,0.32205
25,7000.0,0.19015
25,9000.0,0.00178188
25,11000.0,0.0220787
25,13000.0,0.0859262
25,15000.0,0.189
25,17000.0,0.3072
26,7000.0,0.17794
26,9000.0,0.00138329
26,11000.0,0.0189554
26,13000.0,0.0778916
26,15000.0,0.17681
26,17000.0,0.29304
27,7000.0,0.16651
27,9000.0,0.00107386
27,11000.0,0.0162739
27,13000.0,0.0706083
27,15000.0,0.16541
27,17000.0,0.27953
28,7000.0,0.15581
28,9000.0,0.000833649
28,11000.0,0.0139717
28,13000.0,0.064006
28,15000.0,0.15475
28,17000.0,0.26664
29,7000.0,0.1458
29,9000.0,0.00064717
29,11000.0,0.0119953
29,13000.0,0.0580211
29,15000.0,0.14477
29,17000.0,0.25434
30,7000.0,0.13643
30,9000.0,0.000502404
30,11000.0,0.0102984
30,13000.0,0.0525958
30,15000.0,0.13544
30,17000.0,0.24261
31,7000.0,0.12767
31,9000.0,0.000390021
31,11000.0,0.00884153
31,13000.0,0.0476778
31,15000.0,0.12671
31,17000.0,0.23142
32,7000.0,0.11947
32,9000.0,0.000302778
32,11000.0,0.00759078
32,13000.0,0.0432196
32,15000.0,0.11854
32,17000.0,0.22075
33,7000.0,0.11179
33,9000.0,0.000235049
33,11000.0,0.00651696
33,13000.0,0.0391783
33,15000.0,0.1109
33,17000.0,0.21057
34,7000.0,0.10461
34,9000.0,0.000182471
34,11000.0,0.00559505
34,13000.0,0.0355149
34,15000.0,0.10375
34,17000.0,0.20086
35,7000.0,0.0978907
35,9000.0,0.000141654
35,11000.0,0.00480356
35,13000.0,0.0321941
35,15000.0,0.0970579
35,17000.0,0.1916
36,7000.0,0.0916022
36,9000.0,0.000109967
36,11000.0,0.00412403
36,13000.0,0.0291837
36,15000.0,0.0908006
36,17000.0,0.18277
37,7000.0,0.0857176
37,9000.0,8.53688e-05
37,11000.0,0.00354063
37,13000.0,0.0264549
37,15000.0,0.0849468
37,17000.0,0.17434
38,7000.0,0.080211
38,9000.0,6.62726e-05
38,11000.0,0.00303976
38,13000.0,0.0239812
38,15000.0,0.0794703
38,17000.0,0.1663
39,7000.0,0.0750582
39,9000.0,5.14481e-05
39,11000.0,0.00260975
39,13000.0,0.0217388
39,15000.0,0.0743469
39,17000.0,0.15863
40,7000.0,0.0702364
40,9000.0,3.99397e-05
40,11000.0,0.00224057
40,13000.0,0.0197061
40,15000.0,0.0695538
40,17000.0,0.15132
41,7000.0,0.0657243
41,9000.0,3.10056e-05
41,11000.0,0.00192361
41,13000.0,0.0178635
41,15000.0,0.0650697
41,17000.0,0.14434
42,7000.0,0.0615021
42,9000.0,2.40699e-05
42,11000.0,0.00165149
42,13000.0,0.0161931
42,15000.0,0.0608747
42,17000.0,0.13768
43,7000.0,0.0575512
43,9000.0,1.86857e-05
43,11000.0,0.00141786
43,13000.0,0.014679
43,15000.0,0.0569502
43,17000.0,0.13133
44,7000.0,0.053854
44,9000.0,1.45059e-05
44,11000.0,0.00121729
44,13000.0,0.0133064
44,15000.0,0.0532786
44,17000.0,0.12528
45,7000.0,0.0503944
45,9000.0,1.12611e-05
45,11000.0,0.00104509
45,13000.0,0.0120622
45,15000.0,0.0498438
45,17000.0,0.1195
46,7000.0,0.047157
46,9000.0,8.74209e-06
46,11000.0,0.000897246
46,13000.0,0.0109343
46,15000.0,0.0466304
46,17000.0,0.11399
47,7000.0,0.0441276
47,9000.0,6.78657e-06
47,11000.0,0.000770319
47,13000.0,0.00991188
47,15000.0,0.0436242
47,17000.0,0.10873
48,7000.0,0.0412928
48,9000.0,5.26848e-06
48,11000.0,0.000661347
48,13000.0,0.00898507
48,15000.0,0.0408117
48,17000.0,0.10372
49,7000.0,0.0386401
49,9000.0,4.08997e-06
49,11000.0,0.000567791
49,13000.0,0.00814491
49,15000.0,0.0381806
49,17000.0,0.0989366
50,7000.0,0.0361578
50,9000.0,3.17509e-06
50,11000.0,0.000487469
50,13000.0,0.00738331
50,15000.0,0.0357192
50,17000.0,0.0943744
51,7000.0,0.033835
51,9000.0,2.46485e-06
51,11000.0,0.00041851
51,13000.0,0.00669293
51,15000.0,0.0334164
51,17000.0,0.0900225
52,7000.0,0.0316614
52,9000.0,1.91349e-06
52,11000.0,0.000359306
52,13000.0,0.0060671
52,15000.0,0.031262
52,17000.0,0.0858713
53,7000.0,0.0296275
53,9000.0,1.48546e-06
53,11000.0,0.000308478
53,13000.0,0.0054998
53,15000.0,0.0292466
53,17000.0,0.0819115
54,7000.0,0.0277242
54,9000.0,1.15318e-06
54,11000.0,0.00026484
54,13000.0,0.00498553
54,15000.0,0.0273611
54,17000.0,0.0781344
55,7000.0,0.0259431
55,9000.0,8.95223e-07
55,11000.0,0.000227375
55,13000.0,0.00451936
55,15000.0,0.0255971
55,17000.0,0.0745314
56,7000.0,0.0242765
56,9000.0,6.9497e-07
56,11000.0,0.00019521
56,13000.0,0.00409677
56,15000.0,0.0239469
56,17000.0,0.0710946
57,7000.0,0.022717
57,9000.0,5.39512e-07
57,11000.0,0.000167595
57,13000.0,0.0037137
57,15000.0,0.0224031
57,17000.0,0.0678162
58,7000.0,0.0212576
58,9000.0,4.18829e-07
58,11000.0,0.000143886
58,13000.0,0.00336645
58,15000.0,0.0209587
58,17000.0,0.064689
59,7000.0,0.019892
59,9000.0,3.25141e-07
59,11000.0,0.000123531
59,13000.0,0.00305166
59,15000.0,0.0196076
59,17000.0,0.061706
60,7000.0,0.0186141
60,9000.0,2.5241e-07
60,11000.0,0.000106056
60,13000.0,0.00276632
60,15000.0,0.0183435
60,17000.0,0.0588606
61,7000.0,0.0174184
61,9000.0,1.95949e-07
61,11000.0,9.10533e-05
61,13000.0,0.00250765
61,15000.0,0.0171609
61,17000.0,0.0561464
62,7000.0,0.0162994
62,9000.0,1.52117e-07
62,11000.0,7.81726e-05
62,13000.0,0.00227317
62,15000.0,0.0160545
62,17000.0,0.0535573
63,7000.0,0.0152523
63,9000.0,1.1809e-07
63,11000.0,6.71141e-05
63,13000.0,0.00206061
63,15000.0,0.0150195
63,17000.0,0.0510877
64,7000.0,0.0142725
64,9000.0,9.16742e-08
64,11000.0,5.76199e-05
64,13000.0,0.00186793
64,15000.0,0.0140512
64,17000.0,0.0487319
65,7000.0,0.0133556
65,9000.0,7.11677e-08
65,11000.0,4.94688e-05
65,13000.0,0.00169327
65,15000.0,0.0131453
65,17000.0,0.0464847
66,7000.0,0.0124976
66,9000.0,5.52481e-08
66,11000.0,4.24708e-05
66,13000.0,0.00153494
66,15000.0,0.0122979
66,17000.0,0.0443412
67,7000.0,0.0116948
67,9000.0,4.28896e-08
67,11000.0,3.64627e-05
67,13000.0,0.00139142
67,15000.0,0.011505
67,17000.0,0.0422965
68,7000.0,0.0109435
68,9000.0,3.32957e-08
68,11000.0,3.13046e-05
68,13000.0,0.00126131
68,15000.0,0.0107633
68,17000.0,0.0403461
69,7000.0,0.0102405
69,9000.0,2.58477e-08
69,11000.0,2.68762e-05
69,13000.0,0.00114337
69,15000.0,0.0100694
69,17000.0,0.0384856
70,7000.0,0.0095826
70,9000.0,2.00658e-08
70,11000.0,2.30742e-05
70,13000.0,0.00103646
70,15000.0,0.00942023
70,17000.0,0.0367109
71,7000.0,0.00896701
71,9000.0,1.55773e-08
71,11000.0,1.981e-05
71,13000.0,0.000939544
71,15000.0,0.00881292
71,17000.0,0.0350181
72,7000.0,0.00839096
72,9000.0,1.20928e-08
72,11000.0,1.70076e-05
72,13000.0,0.00085169
72,15000.0,0.00824475
72,17000.0,0.0334033
73,7000.0,0.00785192
73,9000.0,9.38779e-09
73,11000.0,1.46017e-05
73,13000.0,0.000772053
73,15000.0,0.00771322
73,17000.0,0.031863
74,7000.0,0.0073475
74,9000.0,7.28784e-09
74,11000.0,1.25361e-05
74,13000.0,0.000699862
74,15000.0,0.00721595
74,17000.0,0.0303937
75,7000.0,0.00687549
75,9000.0,5.65762e-09
75,11000.0,1.07627e-05
75,13000.0,0.00063442
75,15000.0,0.00675074
75,17000.0,0.0289922
76,7000.0,0.0064338
76,9000.0,4.39206e-09
76,11000.0,9.24017e-06
76,13000.0,0.000575098
76,15000.0,0.00631553
76,17000.0,0.0276553
77,7000.0,0.00602049
77,9000.0,3.4096e-09
77,11000.0,7.93302e-06
77,13000.0,0.000521323
77,15000.0,0.00590837
77,17000.0,0.02638
78,7000.0,0.00563373
78,9000.0,2.64691e-09
78,11000.0,6.81079e-06
78,13000.0,0.000472576
78,15000.0,0.00552746
78,17000.0,0.0251636
79,7000.0,0.00527181
79,9000.0,2.05482e-09
79,11000.0,5.84731e-06
79,13000.0,0.000428388
79,15000.0,0.00517111
79,17000.0,0.0240032
80,7000.0,0.00493314
80,9000.0,1.59518e-09
80,11000.0,5.02013e-06
80,13000.0,0.000388331
80,15000.0,0.00483773
80,17000.0,0.0228964
81,7000.0,0.00461623
81,9000.0,1.23835e-09
81,11000.0,4.30997e-06
81,13000.0,0.00035202
81,15000.0,0.00452585
81,17000.0,0.0218405
82,7000.0,0.00431968
82,9000.0,9.61345e-10
82,11000.0,3.70027e-06
82,13000.0,0.000319104
82,15000.0,0.00423407
82,17000.0,0.0208334
83,7000.0,0.00404218
83,9000.0,7.46301e-10
83,11000.0,3.17682e-06
83,13000.0,0.000289266
83,15000.0,0.0039611
83,17000.0,0.0198727
84,7000.0,0.00378251
84,9000.0,5.79362e-10
84,11000.0,2.72742e-06
84,13000.0,0.000262218
84,15000.0,0.00370573
84,17000.0,0.0189564
85,7000.0,0.00353952
85,9000.0,4.49764e-10
85,11000.0,2.34159e-06
85,13000.0,0.000237699
85,15000.0,0.00346682
85,17000.0,0.0180822
86,7000.0,0.00331214
86,9000.0,3.49156e-10
86,11000.0,2.01034e-06
86,13000.0,0.000215473
86,15000.0,0.00324332
86,17000.0,0.0172484
87,7000.0,0.00309936
87,9000.0,2.71053e-10
87,11000.0,1.72595e-06
87,13000.0,0.000195325
87,15000.0,0.00303423
87,17000.0,0.016453
88,7000.0,0.00290026
88,9000.0,2.10422e-10
88,11000.0,1.48179e-06
88,13000.0,0.000177061
88,15000.0,0.00283861
88,17000.0,0.0156943
89,7000.0,0.00271394
89,9000.0,1.63352e-10
89,11000.0,1.27217e-06
89,13000.0,0.000160505
89,15000.0,0.00265561
89,17000.0,0.0149706
90,7000.0,0.00253959
90,9000.0,1.26812e-10
90,11000.0,1.09221e-06
90,13000.0,0.000145496
90,15000.0,0.0024844
90,17000.0,0.0142803
91,7000.0,0.00237645
91,9000.0,9.84454e-11
91,11000.0,9.37701e-07
91,13000.0,0.000131892
91,15000.0,0.00232423
91,17000.0,0.0136218
92,7000.0,0.00222378
92,9000.0,7.64241e-11
92,11000.0,8.0505e-07
92,13000.0,0.000119559
92,15000.0,0.00217439
92,17000.0,0.0129937
93,7000.0,0.00208092
93,9000.0,5.93288e-11
93,11000.0,6.91165e-07
93,13000.0,0.00010838
93,15000.0,0.00203421
93,17000.0,0.0123945
94,7000.0,0.00194724
94,9000.0,4.60575e-11
94,11000.0,5.93391e-07
94,13000.0,9.82454e-05
94,15000.0,0.00190307
94,17000.0,0.0118229
95,7000.0,0.00182215
95,9000.0,3.57549e-11
95,11000.0,5.09448e-07
95,13000.0,8.9059e-05
95,15000.0,0.00178038
95,17000.0,0.0112778
96,7000.0,0.0017051
96,9000.0,2.77569e-11
96,11000.0,4.3738e-07
96,13000.0,8.07315e-05
96,15000.0,0.0016656
96,17000.0,0.0107577
97,7000.0,0.00159556
97,9000.0,2.1548e-11
97,11000.0,3.75506e-07
97,13000.0,7.31826e-05
97,15000.0,0.00155822
97,17000.0,0.0102616
98,7000.0,0.00149306
98,9000.0,1.67279e-11
98,11000.0,3.22386e-07
98,13000.0,6.63396e-05
98,15000.0,0.00145776
98,17000.0,0.00978845
99,7000.0,0.00139714
99,9000.0,1.2986e-11
99,11000.0,2.7678e-07
99,13000.0,6.01365e-05
99,15000.0,0.00136378
99,17000.0,0.00933708
100,7000.0,0.00130739
100,9000.0,1.00812e-11
100,11000.0,2.37626e-07
100,13000.0,5.45133e-05
100,15000.0,0.00127586
100,17000.0,0.00890652
101,7000.0,0.0012234
101,9000.0,7.82611e-12
101,11000.0,2.04011e-07
101,13000.0,4.9416e-05
101,15000.0,0.0011936
101,17000.0,0.00849582
102,7000.0,0.00114481
102,9000.0,6.07548e-12
102,11000.0,1.75151e-07
102,13000.0,4.47953e-05
102,15000.0,0.00111665
102,17000.0,0.00810405
103,7000.0,0.00107127
103,9000.0,4.71646e-12
103,11000.0,1.50374e-07
103,13000.0,4.06067e-05
103,15000.0,0.00104466
103,17000.0,0.00773035
104,7000.0,0.00100245
104,9000.0,3.66144e-12
104,11000.0,1.29101e-07
104,13000.0,3.68097e-05
104,15000.0,0.000977314
104,17000.0,0.00737388
105,7000.0,0.000938048
105,9000.0,2.84241e-12
105,11000.0,1.10838e-07
105,13000.0,3.33678e-05
105,15000.0,0.000914308
105,17000.0,0.00703385
106,7000.0,0.000877787
106,9000.0,2.20659e-12
106,11000.0,9.51586e-08
106,13000.0,3.02477e-05
106,15000.0,0.000855363
106,17000.0,0.0067095
107,7000.0,0.000821397
107,9000.0,1.713e-12
107,11000.0,8.16972e-08
107,13000.0,2.74194e-05
107,15000.0,0.000800218
107,17000.0,0.00640011
108,7000.0,0.00076863
108,9000.0,1.32982e-12
108,11000.0,7.01401e-08
108,13000.0,2.48555e-05
108,15000.0,0.000748628
108,17000.0,0.00610499
109,7000.0,0.000719252
109,9000.0,1.03235e-12
109,11000.0,6.02178e-08
109,13000.0,2.25314e-05
109,15000.0,0.000700365
109,17000.0,0.00582347
110,7000.0,0.000673047
110,9000.0,8.01424e-13
110,11000.0,5.16993e-08
110,13000.0,2.04246e-05
110,15000.0,0.000655213
110,17000.0,0.00555493
111,7000.0,0.00062981
111,9000.0,6.22153e-13
111,11000.0,4.43857e-08
111,13000.0,1.85147e-05
111,15000.0,0.000612972
111,17000.0,0.00529878
112,7000.0,0.00058935
112,9000.0,4.82984e-13
112,11000.0,3.81068e-08
112,13000.0,1.67835e-05
112,15000.0,0.000573454
112,17000.0,0.00505444
113,7000.0,0.00055149
113,9000.0,3.74946e-13
113,11000.0,3.2716e-08
113,13000.0,1.52142e-05
113,15000.0,0.000536484
113,17000.0,0.00482136
114,7000.0,0.000516061
114,9000.0,2.91074e-13
114,11000.0,2.80879e-08
114,13000.0,1.37916e-05
114,15000.0,0.000501897
114,17000.0,0.00459904
115,7000.0,0.000482909
115,9000.0,2.25964e-13
115,11000.0,2.41145e-08
115,13000.0,1.2502e-05
115,15000.0,0.00046954
115,17000.0,0.00438696
116,7000.0,0.000451887
116,9000.0,1.75418e-13
116,11000.0,2.07032e-08
116,13000.0,1.1333e-05
116,15000.0,0.000439269
116,17000.0,0.00418467
117,7000.0,0.000422857
117,9000.0,1.36178e-13
117,11000.0,1.77745e-08
117,13000.0,1.02733e-05
117,15000.0,0.000410949
117,17000.0,0.0039917
118,7000.0,0.000395692
118,9000.0,1.05716e-13
118,11000.0,1.526e-08
118,13000.0,9.31265e-06
118,15000.0,0.000384456
118,17000.0,0.00380764
119,7000.0,0.000370273
119,9000.0,8.20688e-14
119,11000.0,1.31013e-08
119,13000.0,8.44187e-06
119,15000.0,0.00035967
119,17000.0,0.00363206
120,7000.0,0.000346486
120,9000.0,6.37109e-14
120,11000.0,1.12479e-08
120,13000.0,7.6525e-06
120,15000.0,0.000336483
120,17000.0,0.00346457
121,7000.0,0.000324227
121,9000.0,4.94594e-14
121,11000.0,9.65677e-09
121,13000.0,6.93695e-06
121,15000.0,0.00031479
121,17000.0,0.00330481
122,7000.0,0.000303399
122,9000.0,3.83958e-14
122,11000.0,8.2907e-09
122,13000.0,6.2883e-06
122,15000.0,0.000294495
122,17000.0,0.00315242
123,7000.0,0.000283908
123,9000.0,2.98071e-14
123,11000.0,7.11786e-09
123,13000.0,5.70031e-06
123,15000.0,0.00027551
123,17000.0,0.00300705
124,7000.0,0.00026567
124,9000.0,2.31395e-14
124,11000.0,6.11095e-09
124,13000.0,5.1673e-06
124,15000.0,0.000257748
124,17000.0,0.00286839
125,7000.0,0.000248603
125,9000.0,1.79634e-14
125,11000.0,5.24648e-09
125,13000.0,4.68412e-06
125,15000.0,0.000241131
125,17000.0,0.00273612
126,7000.0,0.000232632
126,9000.0,1.39452e-14
126,11000.0,4.5043e-09
126,13000.0,4.24613e-06
126,15000.0,0.000225585
126,17000.0,0.00260995
127,7000.0,0.000217688
127,9000.0,1.08258e-14
127,11000.0,3.8671e-09
127,13000.0,3.84909e-06
127,15000.0,0.000211042
127,17000.0,0.0024896
128,7000.0,0.000203703
128,9000.0,8.40416e-15
128,11000.0,3.32005e-09
128,13000.0,3.48918e-06
128,15000.0,0.000197436
128,17000.0,0.0023748
129,7000.0,0.000190617
129,9000.0,6.52423e-15
129,11000.0,2.85039e-09
129,13000.0,3.16292e-06
129,15000.0,0.000184708
129,17000.0,0.00226529
130,7000.0,0.000178372
130,9000.0,5.06484e-15
130,11000.0,2.44716e-09
130,13000.0,2.86717e-06
130,15000.0,0.0001728
130,17000.0,0.00216083
131,7000.0,0.000166913
131,9000.0,3.93188e-15
131,11000.0,2.10098e-09
131,13000.0,2.59907e-06
131,15000.0,0.000161659
131,17000.0,0.00206119
132,7000.0,0.00015619
132,9000.0,3.05235e-15
132,11000.0,1.80377e-09
132,13000.0,2.35604e-06
132,15000.0,0.000151237
132,17000.0,0.00196614
133,7000.0,0.000146157
133,9000.0,2.36957e-15
133,11000.0,1.5486e-09
133,13000.0,2.13574e-06
133,15000.0,0.000141487
133,17000.0,0.00187548
134,7000.0,0.000136767
134,9000.0,1.83952e-15
134,11000.0,1.32953e-09
134,13000.0,1.93604e-06
134,15000.0,0.000132366
134,17000.0,0.00178899
135,7000.0,0.000127981
135,9000.0,1.42804e-15
135,11000.0,1.14145e-09
135,13000.0,1.75501e-06
135,15000.0,0.000123832
135,17000.0,0.0017065
136,7000.0,0.00011976
136,9000.0,1.1086e-15
136,11000.0,9.79979e-10
136,13000.0,1.5909e-06
136,15000.0,0.000115849
136,17000.0,0.00162781
137,7000.0,0.000112066
137,9000.0,8.60618e-16
137,11000.0,8.41347e-10
137,13000.0,1.44215e-06
137,15000.0,0.00010838
137,17000.0,0.00155274
138,7000.0,0.000104867
138,9000.0,6.68106e-16
138,11000.0,7.22328e-10
138,13000.0,1.3073e-06
138,15000.0,0.000101393
138,17000.0,0.00148114
139,7000.0,9.81302e-05
139,9000.0,5.18659e-16
139,11000.0,6.20144e-10
139,13000.0,1.18506e-06
139,15000.0,9.4856e-05
139,17000.0,0.00141284
140,7000.0,9.18262e-05
140,9000.0,4.02638e-16
140,11000.0,5.32417e-10
140,13000.0,1.07425e-06
140,15000.0,8.87408e-05
140,17000.0,0.00134769
141,7000.0,8.59272e-05
141,9000.0,3.12573e-16
141,11000.0,4.57099e-10
141,13000.0,9.73798e-07
141,15000.0,8.30197e-05
141,17000.0,0.00128555
142,7000.0,8.04072e-05
142,9000.0,2.42653e-16
142,11000.0,3.92437e-10
142,13000.0,8.82743e-07
142,15000.0,7.76675e-05
142,17000.0,0.00122627
143,7000.0,7.52417e-05
143,9000.0,1.88374e-16
143,11000.0,3.36922e-10
143,13000.0,8.00201e-07
143,15000.0,7.26603e-05
143,17000.0,0.00116972
144,7000.0,7.04082e-05
144,9000.0,1.46237e-16
144,11000.0,2.8926e-10
144,13000.0,7.25377e-07
144,15000.0,6.7976e-05
144,17000.0,0.00111578
145,7000.0,6.58851e-05
145,9000.0,1.13525e-16
145,11000.0,2.4834e-10
145,13000.0,6.5755e-07
145,15000.0,6.35936e-05
145,17000.0,0.00106433
146,7000.0,6.16526e-05
146,9000.0,8.81306e-17
146,11000.0,2.13209e-10
146,13000.0,5.96065e-07
146,15000.0,5.94937e-05
146,17000.0,0.00101525
147,7000.0,5.76919e-05
147,9000.0,6.84168e-17
147,11000.0,1.83048e-10
147,13000.0,5.4033e-07
147,15000.0,5.56582e-05
147,17000.0,0.000968435
148,7000.0,5.39857e-05
148,9000.0,5.31126e-17
148,11000.0,1.57153e-10
148,13000.0,4.89806e-07
148,15000.0,5.20699e-05
148,17000.0,0.000923779
149,7000.0,5.05176e-05
149,9000.0,4.12317e-17
149,11000.0,1.34922e-10
149,13000.0,4.44006e-07
149,15000.0,4.87131e-05
149,17000.0,0.00088118
150,7000.0,4.72723e-05
150,9000.0,3.20086e-17
150,11000.0,1.15836e-10
150,13000.0,4.02489e-07
150,15000.0,4.55725e-05
150,17000.0,0.000840547
151,7000.0,4.42355e-05
151,9000.0,2.48486e-17
151,11000.0,9.9449e-11
151,13000.0,3.64854e-07
151,15000.0,4.26345e-05
151,17000.0,0.000801787
152,7000.0,4.13938e-05
152,9000.0,1.92902e-17
152,11000.0,8.53807e-11
152,13000.0,3.30738e-07
152,15000.0,3.98859e-05
152,17000.0,0.000764815
153,7000.0,3.87346e-05
153,9000.0,1.49752e-17
153,11000.0,7.33024e-11
153,13000.0,2.99812e-07
153,15000.0,3.73145e-05
153,17000.0,0.000729547
154,7000.0,3.62463e-05
154,9000.0,1.16254e-17
154,11000.0,6.29329e-11
154,13000.0,2.71778e-07
154,15000.0,3.49088e-05
154,17000.0,0.000695906
155,7000.0,3.39178e-05
155,9000.0,9.0249e-18
155,11000.0,5.40301e-11
155,13000.0,2.46365e-07
155,15000.0,3.26583e-05
155,17000.0,0.000663816
156,7000.0,3.17389e-05
156,9000.0,7.006120000000001e-18
156,11000.0,4.63869e-11
156,13000.0,2.23329e-07
156,15000.0,3.05528e-05
156,17000.0,0.000633205
157,7000.0,2.97e-05
157,9000.0,5.43891e-18
157,11000.0,3.98249e-11
157,13000.0,2.02446e-07
157,15000.0,2.85831e-05
157,17000.0,0.000604006
158,7000.0,2.7792e-05
158,9000.0,4.22228e-18
158,11000.0,3.41911e-11
158,13000.0,1.83516e-07
158,15000.0,2.67403e-05
158,17000.0,0.000576154
159,7000.0,2.60066e-05
159,9000.0,3.27781e-18
159,11000.0,2.93543e-11
159,13000.0,1.66356e-07
159,15000.0,2.50164e-05
159,17000.0,0.000549586
160,7000.0,2.43359e-05
160,9000.0,2.54459e-18
160,11000.0,2.52017e-11
160,13000.0,1.50801e-07
160,15000.0,2.34036e-05
160,17000.0,0.000524243
161,7000.0,2.27725e-05
161,9000.0,1.97539e-18
161,11000.0,2.16366e-11
161,13000.0,1.367e-07
161,15000.0,2.18948e-05
161,17000.0,0.000500069
162,7000.0,2.13096e-05
162,9000.0,1.5335200000000002e-18
162,11000.0,1.85759e-11
162,13000.0,1.23918e-07
162,15000.0,2.04833e-05
162,17000.0,0.000477009
163,7000.0,1.99407e-05
163,9000.0,1.19048e-18
163,11000.0,1.59481e-11
163,13000.0,1.12331e-07
163,15000.0,1.91627e-05
163,17000.0,0.000455013
164,7000.0,1.86597e-05
164,9000.0,9.24184e-19
164,11000.0,1.3692e-11
164,13000.0,1.01827e-07
164,15000.0,1.79273e-05
164,17000.0,0.000434031
165,7000.0,1.7461e-05
165,9000.0,7.17453e-19
165,11000.0,1.17551e-11
165,13000.0,9.23059e-08
165,15000.0,1.67716e-05
165,17000.0,0.000414017
166,7000.0,1.63392e-05
166,9000.0,5.56965e-19
166,11000.0,1.00922e-11
166,13000.0,8.36748e-08
166,15000.0,1.56903e-05
166,17000.0,0.000394926
167,7000.0,1.52896e-05
167,9000.0,4.32379e-19
167,11000.0,8.6645e-12
167,13000.0,7.58507e-08
167,15000.0,1.46788e-05
167,17000.0,0.000376714
168,7000.0,1.43074e-05
168,9000.0,3.3566000000000005e-19
168,11000.0,7.4388e-12
168,13000.0,6.87582e-08
168,15000.0,1.37324e-05
168,17000.0,0.000359343
169,7000.0,1.33883e-05
169,9000.0,2.60576e-19
169,11000.0,6.38648e-12
169,13000.0,6.2329e-08
169,15000.0,1.28471e-05
169,17000.0,0.000342773
170,7000.0,1.25282e-05
170,9000.0,2.0228700000000001e-19
170,11000.0,5.48303e-12
170,13000.0,5.65008e-08
170,15000.0,1.20189e-05
170,17000.0,0.000326967
171,7000.0,1.17234e-05
171,9000.0,1.57038e-19
171,11000.0,4.70739e-12
171,13000.0,5.12177e-08
171,15000.0,1.1244e-05
171,17000.0,0.000311889
172,7000.0,1.09702e-05
172,9000.0,1.2191e-19
