age,deaths,log_deaths,sex,disease,disease_code,category
0.24908023769472498,12,1.0791812460476249,Male,Infectious Diseases,TDU-01,Infectious
1.4014286128198323,14,1.146128035678238,Female,Infectious Diseases,TDU-01,Infectious
8.46398788362281,28,1.4471580313422192,Male,Infectious Diseases,TDU-01,Infectious
8.197316968394073,36,1.5563025007672873,Female,Infectious Diseases,TDU-01,Infectious
7.312037280884873,36,1.5563025007672873,Female,Infectious Diseases,TDU-01,Infectious
16.811989040672405,6,0.7781512503836436,Male,Infectious Diseases,TDU-01,Infectious
21.616167224336397,10,1.0,Male,Infectious Diseases,TDU-01,Infectious
23.23235229154987,5,0.6989700043360189,Female,Infectious Diseases,TDU-01,Infectious
27.70223002348642,18,1.255272505103306,Male,Infectious Diseases,TDU-01,Infectious
27.91614515559209,9,0.9542425094393249,Female,Infectious Diseases,TDU-01,Infectious
31.541168988591604,21,1.3222192947339193,Male,Infectious Diseases,TDU-01,Infectious
33.43981970432399,17,1.2304489213782739,Female,Infectious Diseases,TDU-01,Infectious
38.164885281600846,55,1.7403626894942439,Male,Infectious Diseases,TDU-01,Infectious
36.92467822135655,55,1.7403626894942439,Male,Infectious Diseases,TDU-01,Infectious
36.8636499344142,23,1.3617278360175928,Female,Infectious Diseases,TDU-01,Infectious
41.86680901970687,81,1.9084850188786497,Male,Infectious Diseases,TDU-01,Infectious
42.10848448591908,81,1.9084850188786497,Male,Infectious Diseases,TDU-01,Infectious
42.549512863264475,81,1.9084850188786497,Male,Infectious Diseases,TDU-01,Infectious
42.36389003728423,30,1.4771212547196624,Female,Infectious Diseases,TDU-01,Infectious
47.08245828039608,144,2.1583624920952498,Male,Infectious Diseases,TDU-01,Infectious
47.72370578944476,144,2.1583624920952498,Male,Infectious Diseases,TDU-01,Infectious
46.778987721304084,144,2.1583624920952498,Male,Infectious Diseases,TDU-01,Infectious
47.084289297070434,144,2.1583624920952498,Male,Infectious Diseases,TDU-01,Infectious
47.232723686587384,36,1.5563025007672873,Female,Infectious Diseases,TDU-01,Infectious
47.41213996843407,36,1.5563025007672873,Female,Infectious Diseases,TDU-01,Infectious
53.070351922786024,187,2.271841606536499,Male,Infectious Diseases,TDU-01,Infectious
51.89934756431672,187,2.271841606536499,Male,Infectious Diseases,TDU-01,Infectious
52.528468876827226,187,2.271841606536499,Male,Infectious Diseases,TDU-01,Infectious
52.68482913772409,187,2.271841606536499,Male,Infectious Diseases,TDU-01,Infectious
