thickness,energy,transmission
18,17000.0,0.57063
19,7000.0,0.45001
19,9000.0,0.0342695
19,11000.0,0.13804
19,13000.0,0.28523
19,15000.0,0.43065
19,17000.0,0.55312
20,7000.0,0.43149
20,9000.0,0.0286944
20,11000.0,0.12438
20,13000.0,0.267
20,15000.0,0.41197
20,17000.0,0.53614
21,7000.0,0.41373
21,9000.0,0.0240263
21,11000.0,0.11207
21,13000.0,0.24995
21,15000.0,0.3941
21,17000.0,0.51969
22,7000.0,0.3967
22,9000.0,0.0201176
22,11000.0,0.10098
22,13000.0,0.23398
22,15000.0,0.37701
22,17000.0,0.50374
23,7000.0,0.38038
23,9000.0,0.0168448
23,11000.0,0.090985
23,13000.0,0.21903
23,15000.0,0.36066
23,17000.0,0.48829
24,7000.0,0.36472
24,9000.0,0.0141045
24,11000.0,0.08198
24,13000.0,0.20503
24,15000.0,0.34502
24,17000.0,0.4733
25,7000.0,0.34971
25,9000.0,0.0118099
25,11000.0,0.0738662
25,13000.0,0.19193
25,15000.0,0.33005
25,17000.0,0.45878
26,7000.0,0.33532
26,9000.0,0.00988864
26,11000.0,0.0665554
26,13000.0,0.17967
26,15000.0,0.31574
26,17000.0,0.4447
27,7000.0,0.32152
27,9000.0,0.00827993
27,11000.0,0.0599682
27,13000.0,0.16819
27,15000.0,0.30204
27,17000.0,0.43105
28,7000.0,0.30829
28,9000.0,0.00693292
28,11000.0,0.054033
28,13000.0,0.15744
28,15000.0,0.28894
28,17000.0,0.41783
29,7000.0,0.2956
29,9000.0,0.00580505
29,11000.0,0.0486852
29,13000.0,0.14738
29,15000.0,0.27641
29,17000.0,0.405
30,7000.0,0.28343
30,9000.0,0.00486067
30,11000.0,0.0438667
30,13000.0,0.13797
30,15000.0,0.26442
30,17000.0,0.39258
31,7000.0,0.27177
31,9000.0,0.00406992
31,11000.0,0.0395251
31,13000.0,0.12915
31,15000.0,0.25295
31,17000.0,0.38053
32,7000.0,0.26058
32,9000.0,0.00340781
32,11000.0,0.0356131
32,13000.0,0.1209
32,15000.0,0.24198
32,17000.0,0.36885
33,7000.0,0.24986
33,9000.0,0.00285342
33,11000.0,0.0320884
33,13000.0,0.11318
33,15000.0,0.23149
33,17000.0,0.35753
34,7000.0,0.23958
34,9000.0,0.00238922
34,11000.0,0.0289125
34,13000.0,0.10595
34,15000.0,0.22145
34,17000.0,0.34656
35,7000.0,0.22972
35,9000.0,0.00200053
35,11000.0,0.026051
35,13000.0,0.0991763
35,15000.0,0.21184
35,17000.0,0.33593
36,7000.0,0.22026
36,9000.0,0.00167508
36,11000.0,0.0234726
36,13000.0,0.0928397
36,15000.0,0.20266
36,17000.0,0.32562
37,7000.0,0.2112
37,9000.0,0.00140257
37,11000.0,0.0211495
37,13000.0,0.086908
37,15000.0,0.19387
37,17000.0,0.31563
38,7000.0,0.20251
38,9000.0,0.0011744
38,11000.0,0.0190562
38,13000.0,0.0813553
38,15000.0,0.18546
38,17000.0,0.30594
39,7000.0,0.19417
39,9000.0,0.000983343
39,11000.0,0.0171702
39,13000.0,0.0761573
39,15000.0,0.17741
39,17000.0,0.29655
40,7000.0,0.18618
40,9000.0,0.00082337
40,11000.0,0.0154708
40,13000.0,0.0712915
40,15000.0,0.16972
40,17000.0,0.28745
41,7000.0,0.17852
41,9000.0,0.000689421
41,11000.0,0.0139396
41,13000.0,0.0667365
41,15000.0,0.16236
41,17000.0,0.27863
42,7000.0,0.17117
42,9000.0,0.000577264
42,11000.0,0.01256
42,13000.0,0.0624726
42,15000.0,0.15532
42,17000.0,0.27008
43,7000.0,0.16413
43,9000.0,0.000483353
43,11000.0,0.0113169
43,13000.0,0.0584811
43,15000.0,0.14858
43,17000.0,0.26179
44,7000.0,0.15737
44,9000.0,0.00040472
44,11000.0,0.0101968
44,13000.0,0.0547446
44,15000.0,0.14214
44,17000.0,0.25376
45,7000.0,0.1509
45,9000.0,0.000338879
45,11000.0,0.0091876
45,13000.0,0.0512469
45,15000.0,0.13597
45,17000.0,0.24597
46,7000.0,0.14469
46,9000.0,0.000283749
46,11000.0,0.00827827
46,13000.0,0.0479726
46,15000.0,0.13007
46,17000.0,0.23842
47,7000.0,0.13873
47,9000.0,0.000237588
47,11000.0,0.00745895
47,13000.0,0.0449075
47,15000.0,0.12443
47,17000.0,0.23111
48,7000.0,0.13302
48,9000.0,0.000198936
48,11000.0,0.00672072
48,13000.0,0.0420383
48,15000.0,0.11904
48,17000.0,0.22402
49,7000.0,0.12755
49,9000.0,0.000166573
49,11000.0,0.00605555
49,13000.0,0.0393524
49,15000.0,0.11387
49,17000.0,0.21714
50,7000.0,0.1223
50,9000.0,0.000139474
50,11000.0,0.00545621
50,13000.0,0.0368381
50,15000.0,0.10893
50,17000.0,0.21048
51,7000.0,0.11726
51,9000.0,0.000116784
51,11000.0,0.00491619
51,13000.0,0.0344844
51,15000.0,0.10421
51,17000.0,0.20402
52,7000.0,0.11244
52,9000.0,9.77852e-05
52,11000.0,0.00442962
52,13000.0,0.0322811
52,15000.0,0.09969
52,17000.0,0.19776
53,7000.0,0.10781
53,9000.0,8.18772e-05
53,11000.0,0.00399121
53,13000.0,0.0302187
53,15000.0,0.0953663
53,17000.0,0.19169
54,7000.0,0.10337
54,9000.0,6.85572e-05
54,11000.0,0.00359619
54,13000.0,0.0282879
54,15000.0,0.0912301
54,17000.0,0.18581
55,7000.0,0.0991201
55,9000.0,5.74041e-05
55,11000.0,0.00324026
55,13000.0,0.0264805
55,15000.0,0.0872733
55,17000.0,0.18011
56,7000.0,0.0950408
56,9000.0,4.80654e-05
56,11000.0,0.00291956
56,13000.0,0.0247887
56,15000.0,0.0834881
56,17000.0,0.17458
57,7000.0,0.0911294
57,9000.0,4.0246e-05
57,11000.0,0.00263061
57,13000.0,0.0232048
57,15000.0,0.0798671
57,17000.0,0.16922
58,7000.0,0.0873789
58,9000.0,3.36986e-05
58,11000.0,0.00237025
58,13000.0,0.0217222
58,15000.0,0.0764032
58,17000.0,0.16403
59,7000.0,0.0837828
59,9000.0,2.82165e-05
59,11000.0,0.00213566
59,13000.0,0.0203344
59,15000.0,0.0730894
59,17000.0,0.15899
60,7000.0,0.0803348
60,9000.0,2.36261e-05
60,11000.0,0.00192428
60,13000.0,0.0190352
60,15000.0,0.0699194
60,17000.0,0.15412
61,7000.0,0.0770286
61,9000.0,1.97825e-05
61,11000.0,0.00173383
61,13000.0,0.017819
61,15000.0,0.0668869
61,17000.0,0.14939
62,7000.0,0.0738585
62,9000.0,1.65643e-05
62,11000.0,0.00156223
62,13000.0,0.0166805
62,15000.0,0.0639859
62,17000.0,0.1448
63,7000.0,0.0708188
63,9000.0,1.38695e-05
63,11000.0,0.00140761
63,13000.0,0.0156147
63,15000.0,0.0612108
63,17000.0,0.14036
64,7000.0,0.0679043
64,9000.0,1.16132e-05
64,11000.0,0.0012683
64,13000.0,0.0146171
64,15000.0,0.058556
64,17000.0,0.13605
65,7000.0,0.0651097
65,9000.0,9.72393e-06
65,11000.0,0.00114277
65,13000.0,0.0136832
65,15000.0,0.0560163
65,17000.0,0.13188
66,7000.0,0.0624301
66,9000.0,8.142e-06
66,11000.0,0.00102967
66,13000.0,0.0128089
66,15000.0,0.0535868
66,17000.0,0.12783
67,7000.0,0.0598608
67,9000.0,6.81744e-06
67,11000.0,0.000927756
67,13000.0,0.0119905
67,15000.0,0.0512626
67,17000.0,0.12391
68,7000.0,0.0573972
68,9000.0,5.70835e-06
68,11000.0,0.000835934
68,13000.0,0.0112244
68,15000.0,0.0490393
68,17000.0,0.1201
69,7000.0,0.055035
69,9000.0,4.7797e-06
69,11000.0,0.000753199
69,13000.0,0.0105073
69,15000.0,0.0469124
69,17000.0,0.11642
70,7000.0,0.05277
70,9000.0,4.00213e-06
70,11000.0,0.000678652
70,13000.0,0.00983594
70,15000.0,0.0448777
70,17000.0,0.11285
71,7000.0,0.0505983
71,9000.0,3.35105e-06
71,11000.0,0.000611484
71,13000.0,0.00920751
71,15000.0,0.0429313
71,17000.0,0.10938
72,7000.0,0.0485159
72,9000.0,2.80589e-06
72,11000.0,0.000550964
72,13000.0,0.00861922
72,15000.0,0.0410693
72,17000.0,0.10603
73,7000.0,0.0465192
73,9000.0,2.34942e-06
73,11000.0,0.000496433
73,13000.0,0.00806852
73,15000.0,0.0392881
73,17000.0,0.10277
74,7000.0,0.0446047
74,9000.0,1.96721e-06
74,11000.0,0.0004473
74,13000.0,0.00755301
74,15000.0,0.0375841
74,17000.0,0.0996195
75,7000.0,0.042769
75,9000.0,1.64718e-06
75,11000.0,0.000403029
75,13000.0,0.00707043
75,15000.0,0.035954
75,17000.0,0.0965624
76,7000.0,0.0410089
76,9000.0,1.37921e-06
76,11000.0,0.00036314
76,13000.0,0.00661869
76,15000.0,0.0343946
76,17000.0,0.0935992
77,7000.0,0.0393211
77,9000.0,1.15484e-06
77,11000.0,0.000327199
77,13000.0,0.0061958
77,15000.0,0.0329029
77,17000.0,0.090727
78,7000.0,0.0377029
78,9000.0,9.66963e-07
78,11000.0,0.000294815
78,13000.0,0.00579994
78,15000.0,0.0314758
78,17000.0,0.0879429
79,7000.0,0.0361512
79,9000.0,8.09655e-07
79,11000.0,0.000265637
79,13000.0,0.00542937
79,15000.0,0.0301107
79,17000.0,0.0852442
80,7000.0,0.0346634
80,9000.0,6.77938e-07
80,11000.0,0.000239346
80,13000.0,0.00508248
80,15000.0,0.0288047
80,17000.0,0.0826283
81,7000.0,0.0332368
81,9000.0,5.67648e-07
81,11000.0,0.000215657
81,13000.0,0.00475775
81,15000.0,0.0275554
81,17000.0,0.0800927
82,7000.0,0.031869
82,9000.0,4.75302e-07
82,11000.0,0.000194313
82,13000.0,0.00445377
82,15000.0,0.0263603
82,17000.0,0.0776349
83,7000.0,0.0305574
83,9000.0,3.97978e-07
83,11000.0,0.000175081
83,13000.0,0.0041692
83,15000.0,0.025217
83,17000.0,0.0752525
84,7000.0,0.0292998
84,9000.0,3.33234e-07
84,11000.0,0.000157753
84,13000.0,0.00390283
84,15000.0,0.0241233
84,17000.0,0.0729433
85,7000.0,0.028094
85,9000.0,2.79023e-07
85,11000.0,0.000142139
85,13000.0,0.00365347
85,15000.0,0.0230771
85,17000.0,0.0707049
86,7000.0,0.0269378
86,9000.0,2.3363e-07
86,11000.0,0.000128071
86,13000.0,0.00342004
86,15000.0,0.0220762
86,17000.0,0.0685352
87,7000.0,0.0258292
87,9000.0,1.95622e-07
87,11000.0,0.000115396
87,13000.0,0.00320153
87,15000.0,0.0211187
87,17000.0,0.066432
88,7000.0,0.0247661
88,9000.0,1.63798e-07
88,11000.0,0.000103975
88,13000.0,0.00299697
88,15000.0,0.0202027
88,17000.0,0.0643935
89,7000.0,0.0237469
89,9000.0,1.37151e-07
89,11000.0,9.36842e-05
89,13000.0,0.00280549
89,15000.0,0.0193265
89,17000.0,0.0624174
90,7000.0,0.0227696
90,9000.0,1.14839e-07
90,11000.0,8.44119e-05
90,13000.0,0.00262624
90,15000.0,0.0184883
90,17000.0,0.060502
91,7000.0,0.0218325
91,9000.0,9.61564e-08
91,11000.0,7.60575e-05
91,13000.0,0.00245845
91,15000.0,0.0176864
91,17000.0,0.0586454
92,7000.0,0.020934
92,9000.0,8.05134e-08
92,11000.0,6.85298e-05
92,13000.0,0.00230137
92,15000.0,0.0169193
92,17000.0,0.0568458
93,7000.0,0.0200725
93,9000.0,6.74153e-08
93,11000.0,6.17473e-05
93,13000.0,0.00215433
93,15000.0,0.0161855
93,17000.0,0.0551014
94,7000.0,0.0192464
94,9000.0,5.64479e-08
94,11000.0,5.56359e-05
94,13000.0,0.00201669
94,15000.0,0.0154835
94,17000.0,0.0534105
95,7000.0,0.0184543
95,9000.0,4.72648e-08
95,11000.0,5.01295e-05
95,13000.0,0.00188784
95,15000.0,0.014812
95,17000.0,0.0517715
96,7000.0,0.0176948
96,9000.0,3.95756e-08
96,11000.0,4.5168e-05
96,13000.0,0.00176722
96,15000.0,0.0141696
96,17000.0,0.0501828
97,7000.0,0.0169666
97,9000.0,3.31373e-08
97,11000.0,4.06976e-05
97,13000.0,0.00165431
97,15000.0,0.013555
97,17000.0,0.0486428
98,7000.0,0.0162683
98,9000.0,2.77465e-08
98,11000.0,3.66697e-05
98,13000.0,0.00154861
98,15000.0,0.0129671
98,17000.0,0.0471501
99,7000.0,0.0155988
99,9000.0,2.32326e-08
99,11000.0,3.30403e-05
99,13000.0,0.00144967
99,15000.0,0.0124047
99,17000.0,0.0457032
100,7000.0,0.0149568
100,9000.0,1.9453e-08
100,11000.0,2.97703e-05
100,13000.0,0.00135705
100,15000.0,0.0118667
100,17000.0,0.0443007
101,7000.0,0.0143413
101,9000.0,1.62884e-08
101,11000.0,2.68238e-05
101,13000.0,0.00127034
101,15000.0,0.011352
101,17000.0,0.0429413
102,7000.0,0.0137511
102,9000.0,1.36385e-08
102,11000.0,2.4169e-05
102,13000.0,0.00118918
102,15000.0,0.0108597
102,17000.0,0.0416236
103,7000.0,0.0131851
103,9000.0,1.14197e-08
103,11000.0,2.17769e-05
103,13000.0,0.0011132
103,15000.0,0.0103887
103,17000.0,0.0403463
104,7000.0,0.0126425
104,9000.0,9.56194e-09
104,11000.0,1.96216e-05
104,13000.0,0.00104207
104,15000.0,0.00993809
104,17000.0,0.0391082
105,7000.0,0.0121222
105,9000.0,8.00639e-09
105,11000.0,1.76796e-05
105,13000.0,0.000975493
105,15000.0,0.00950706
105,17000.0,0.0379081
106,7000.0,0.0116233
106,9000.0,6.70388e-09
106,11000.0,1.59298e-05
106,13000.0,0.000913167
106,15000.0,0.00909473
106,17000.0,0.0367448
107,7000.0,0.0111449
107,9000.0,5.61327e-09
107,11000.0,1.43531e-05
107,13000.0,0.000854822
107,15000.0,0.00870028
107,17000.0,0.0356172
108,7000.0,0.0106863
108,9000.0,4.70009e-09
108,11000.0,1.29326e-05
108,13000.0,0.000800206
108,15000.0,0.00832293
108,17000.0,0.0345242
109,7000.0,0.0102465
109,9000.0,3.93546e-09
109,11000.0,1.16526e-05
109,13000.0,0.00074908
109,15000.0,0.00796195
109,17000.0,0.0334648
110,7000.0,0.00982479
110,9000.0,3.29523e-09
110,11000.0,1.04993e-05
110,13000.0,0.000701219
110,15000.0,0.00761663
110,17000.0,0.0324379
111,7000.0,0.00942044
111,9000.0,2.75915e-09
111,11000.0,9.46016e-06
111,13000.0,0.000656417
111,15000.0,0.00728628
111,17000.0,0.0314424
112,7000.0,0.00903275
112,9000.0,2.31029e-09
112,11000.0,8.52386e-06
112,13000.0,0.000614477
112,15000.0,0.00697027
112,17000.0,0.0304776
113,7000.0,0.00866101
113,9000.0,1.93444e-09
113,11000.0,7.68022e-06
113,13000.0,0.000575217
113,15000.0,0.00666795
113,17000.0,0.0295423
114,7000.0,0.00830456
114,9000.0,1.61974e-09
114,11000.0,6.92009e-06
114,13000.0,0.000538465
114,15000.0,0.00637876
114,17000.0,0.0286358
115,7000.0,0.00796279
115,9000.0,1.35624e-09
115,11000.0,6.23519e-06
115,13000.0,0.000504061
115,15000.0,0.0061021
115,17000.0,0.027757
116,7000.0,0.00763508
116,9000.0,1.1356e-09
116,11000.0,5.61808e-06
116,13000.0,0.000471856
116,15000.0,0.00583744
116,17000.0,0.0269052
117,7000.0,0.00732086
117,9000.0,9.50858e-10
117,11000.0,5.06204e-06
117,13000.0,0.000441708
117,15000.0,0.00558426
117,17000.0,0.0260796
118,7000.0,0.00701957
118,9000.0,7.96169e-10
118,11000.0,4.56103e-06
118,13000.0,0.000413486
118,15000.0,0.00534207
118,17000.0,0.0252793
119,7000.0,0.00673067
119,9000.0,6.66645e-10
119,11000.0,4.10961e-06
119,13000.0,0.000387068
119,15000.0,0.00511037
119,17000.0,0.0245036
120,7000.0,0.00645367
120,9000.0,5.58194e-10
120,11000.0,3.70287e-06
120,13000.0,0.000362337
120,15000.0,0.00488873
120,17000.0,0.0237516
121,7000.0,0.00618807
121,9000.0,4.67385e-10
121,11000.0,3.33639e-06
121,13000.0,0.000339187
121,15000.0,0.0046767
121,17000.0,0.0230228
122,7000.0,0.0059334
122,9000.0,3.91349e-10
122,11000.0,3.00618e-06
122,13000.0,0.000317516
122,15000.0,0.00447386
122,17000.0,0.0223163
123,7000.0,0.00568921
123,9000.0,3.27683e-10
123,11000.0,2.70864e-06
123,13000.0,0.000297229
123,15000.0,0.00427982
123,17000.0,0.0216314
124,7000.0,0.00545507
124,9000.0,2.74375e-10
124,11000.0,2.44056e-06
124,13000.0,0.000278238
124,15000.0,0.0040942
124,17000.0,0.0209677
125,7000.0,0.00523057
125,9000.0,2.29739e-10
125,11000.0,2.19901e-06
125,13000.0,0.000260461
125,15000.0,0.00391663
125,17000.0,0.0203242
126,7000.0,0.00501531
126,9000.0,1.92364e-10
126,11000.0,1.98137e-06
126,13000.0,0.00024382
126,15000.0,0.00374676
126,17000.0,0.0197005
127,7000.0,0.0048089
127,9000.0,1.6107e-10
127,11000.0,1.78527e-06
127,13000.0,0.000228242
127,15000.0,0.00358425
127,17000.0,0.019096
128,7000.0,0.00461099
128,9000.0,1.34866e-10
128,11000.0,1.60857e-06
128,13000.0,0.000213659
128,15000.0,0.0034288
128,17000.0,0.01851
129,7000.0,0.00442122
129,9000.0,1.12926e-10
129,11000.0,1.44937e-06
129,13000.0,0.000200008
129,15000.0,0.00328009
129,17000.0,0.017942
130,7000.0,0.00423927
130,9000.0,9.45547e-11
130,11000.0,1.30592e-06
130,13000.0,0.000187229
130,15000.0,0.00313782
130,17000.0,0.0173914
131,7000.0,0.0040648
131,9000.0,7.91722e-11
131,11000.0,1.17667e-06
131,13000.0,0.000175266
131,15000.0,0.00300173
131,17000.0,0.0168577
132,7000.0,0.00389751
132,9000.0,6.62922e-11
132,11000.0,1.06021e-06
132,13000.0,0.000164068
132,15000.0,0.00287154
132,17000.0,0.0163404
133,7000.0,0.00373711
133,9000.0,5.55077e-11
133,11000.0,9.55279e-07
133,13000.0,0.000153586
133,15000.0,0.002747
133,17000.0,0.015839
134,7000.0,0.00358331
134,9000.0,4.64775e-11
134,11000.0,8.60732e-07
134,13000.0,0.000143773
134,15000.0,0.00262786
134,17000.0,0.0153529
135,7000.0,0.00343584
135,9000.0,3.89164e-11
135,11000.0,7.75542e-07
135,13000.0,0.000134587
135,15000.0,0.00251388
135,17000.0,0.0148818
136,7000.0,0.00329444
136,9000.0,3.25853e-11
136,11000.0,6.98786e-07
136,13000.0,0.000125988
136,15000.0,0.00240485
136,17000.0,0.0144251
137,7000.0,0.00315886
137,9000.0,2.72843e-11
137,11000.0,6.29625e-07
137,13000.0,0.000117938
137,15000.0,0.00230055
137,17000.0,0.0139824
138,7000.0,0.00302885
138,9000.0,2.28456e-11
138,11000.0,5.67309e-07
138,13000.0,0.000110403
138,15000.0,0.00220077
138,17000.0,0.0135534
139,7000.0,0.0029042
139,9000.0,1.9129e-11
139,11000.0,5.1116e-07
139,13000.0,0.000103349
139,15000.0,0.00210532
139,17000.0,0.0131375
140,7000.0,0.00278468
140,9000.0,1.6017e-11
140,11000.0,4.60569e-07
140,13000.0,9.67457e-05
140,15000.0,0.00201401
140,17000.0,0.0127343
141,7000.0,0.00267007
141,9000.0,1.34113e-11
141,11000.0,4.14985e-07
141,13000.0,9.05645e-05
141,15000.0,0.00192666
141,17000.0,0.0123435
142,7000.0,0.00256019
142,9000.0,1.12295e-11
142,11000.0,3.73913e-07
142,13000.0,8.47782e-05
142,15000.0,0.0018431
142,17000.0,0.0119648
143,7000.0,0.00245482
143,9000.0,9.40268e-12
143,11000.0,3.36906e-07
143,13000.0,7.93615e-05
143,15000.0,0.00176316
143,17000.0,0.0115976
144,7000.0,0.00235379
144,9000.0,7.87302e-12
144,11000.0,3.03561e-07
144,13000.0,7.42909e-05
144,15000.0,0.00168669
144,17000.0,0.0112417
145,7000.0,0.00225692
145,9000.0,6.59221e-12
145,11000.0,2.73517e-07
145,13000.0,6.95444e-05
145,15000.0,0.00161353
145,17000.0,0.0108967
146,7000.0,0.00216404
146,9000.0,5.51978e-12
146,11000.0,2.46446e-07
146,13000.0,6.5101e-05
146,15000.0,0.00154355
146,17000.0,0.0105623
147,7000.0,0.00207498
147,9000.0,4.6218e-12
147,11000.0,2.22055e-07
147,13000.0,6.09416e-05
147,15000.0,0.00147661
147,17000.0,0.0102382
148,7000.0,0.00198958
148,9000.0,3.86991e-12
148,11000.0,2.00077e-07
148,13000.0,5.70479e-05
148,15000.0,0.00141256
148,17000.0,0.00992404
149,7000.0,0.0019077
149,9000.0,3.24034e-12
149,11000.0,1.80275e-07
149,13000.0,5.3403e-05
149,15000.0,0.0013513
149,17000.0,0.0096195
150,7000.0,0.00182919
150,9000.0,2.71319e-12
150,11000.0,1.62433e-07
150,13000.0,4.9991e-05
150,15000.0,0.00129269
150,17000.0,0.0093243
151,7000.0,0.00175391
151,9000.0,2.27181e-12
151,11000.0,1.46356e-07
151,13000.0,4.67969e-05
151,15000.0,0.00123663
151,17000.0,0.00903817
152,7000.0,0.00168173
152,9000.0,1.90222e-12
152,11000.0,1.31871e-07
152,13000.0,4.3807e-05
152,15000.0,0.00118299
152,17000.0,0.00876082
153,7000.0,0.00161252
153,9000.0,1.59276e-12
153,11000.0,1.18819e-07
153,13000.0,4.10081e-05
153,15000.0,0.00113168
153,17000.0,0.00849198
154,7000.0,0.00154615
154,9000.0,1.33364e-12
154,11000.0,1.07059e-07
154,13000.0,3.8388e-05
154,15000.0,0.0010826
154,17000.0,0.00823139
155,7000.0,0.00148252
155,9000.0,1.11668e-12
155,11000.0,9.64634e-08
155,13000.0,3.59353e-05
155,15000.0,0.00103565
155,17000.0,0.00797879
156,7000.0,0.00142151
156,9000.0,9.35017e-13
156,11000.0,8.6916e-08
156,13000.0,3.36393e-05
156,15000.0,0.000990729
156,17000.0,0.00773395
157,7000.0,0.00136301
157,9000.0,7.82908e-13
157,11000.0,7.83137e-08
157,13000.0,3.149e-05
157,15000.0,0.000947758
157,17000.0,0.00749662
158,7000.0,0.00130691
158,9000.0,6.55542e-13
158,11000.0,7.05628e-08
158,13000.0,2.94781e-05
158,15000.0,0.000906653
158,17000.0,0.00726657
159,7000.0,0.00125313
159,9000.0,5.48896e-13
159,11000.0,6.3579e-08
159,13000.0,2.75947e-05
159,15000.0,0.000867331
159,17000.0,0.00704358
160,7000.0,0.00120155
160,9000.0,4.596e-13
160,11000.0,5.72864e-08
160,13000.0,2.58316e-05
160,15000.0,0.000829713
160,17000.0,0.00682744
161,7000.0,0.0011521
161,9000.0,3.8483e-13
161,11000.0,5.16166e-08
161,13000.0,2.41812e-05
161,15000.0,0.000793727
161,17000.0,0.00661792
162,7000.0,0.00110469
162,9000.0,3.22225e-13
162,11000.0,4.65079e-08
162,13000.0,2.26362e-05
162,15000.0,0.000759301
162,17000.0,0.00641484
163,7000.0,0.00105922
163,9000.0,2.69804e-13
163,11000.0,4.1905e-08
163,13000.0,2.11899e-05
163,15000.0,0.00072637
163,17000.0,0.00621799
164,7000.0,0.00101563
164,9000.0,2.25912e-13
164,11000.0,3.77575e-08
164,13000.0,1.9836e-05
164,15000.0,0.000694866
164,17000.0,0.00602718
165,7000.0,0.000973834
165,9000.0,1.8916e-13
165,11000.0,3.40205e-08
165,13000.0,1.85687e-05
165,15000.0,0.000664728
165,17000.0,0.00584223
166,7000.0,0.000933755
166,9000.0,1.58387e-13
166,11000.0,3.06534e-08
166,13000.0,1.73823e-05
166,15000.0,0.000635898
166,17000.0,0.00566294
167,7000.0,0.000895326
167,9000.0,1.3262e-13
167,11000.0,2.76195e-08
167,13000.0,1.62717e-05
167,15000.0,0.000608318
167,17000.0,0.00548917
168,7000.0,0.000858479
168,9000.0,1.11045e-13
168,11000.0,2.48859e-08
168,13000.0,1.52321e-05
168,15000.0,0.000581935
168,17000.0,0.00532072
169,7000.0,0.000823148
169,9000.0,9.29797e-14
169,11000.0,2.24229e-08
169,13000.0,1.42589e-05
169,15000.0,0.000556695
169,17000.0,0.00515745
170,7000.0,0.000789272
170,9000.0,7.78536e-14
170,11000.0,2.02036e-08
170,13000.0,1.33478e-05
170,15000.0,0.000532551
170,17000.0,0.00499918
171,7000.0,0.000756789
171,9000.0,6.51881e-14
171,11000.0,1.8204e-08
171,13000.0,1.2495e-05
171,15000.0,0.000509453
171,17000.0,0.00484577
172,7000.0,0.000725644
172,9000.0,5.45831e-14
172,11000.0,1.64023e-08
172,13000.0,1.16967e-05
172,15000.0,0.000487357
172,17000.0,0.00469707
173,7000.0,0.00069578
173,9000.0,4.57033e-14
173,11000.0,1.47789e-08
173,13000.0,1.09493e-05
173,15000.0,0.00046622
173,17000.0,0.00455293
174,7000.0,0.000667145
174,9000.0,3.82681e-14
174,11000.0,1.33162e-08
174,13000.0,1.02498e-05
174,15000.0,0.000445999
174,17000.0,0.00441322
175,7000.0,0.000639688
175,9000.0,3.20425e-14
175,11000.0,1.19983e-08
175,13000.0,9.5949e-06
175,15000.0,0.000426655
175,17000.0,0.00427779
176,7000.0,0.000613362
176,9000.0,2.68298e-14
176,11000.0,1.08108e-08
176,13000.0,8.98185e-06
176,15000.0,0.000408151
176,17000.0,0.00414652
177,7000.0,0.000588119
177,9000.0,2.24651e-14
