thickness,energy,transmission
48,11000,0.0118841
48,13000,0.0610205
48,15000,0.15201
48,17000,0.2635
49,7000,1.84249e-07
49,9000,0.000390991
49,11000,0.0108358
49,13000,0.057567
49,15000,0.14616
49,17000,0.25628
50,7000,1.34266e-07
50,9000,0.000333134
50,11000,0.00987998
50,13000,0.0543089
50,15000,0.14053
50,17000,0.24925
51,7000,9.78418e-08
51,9000,0.000283838
51,11000,0.00900847
51,13000,0.0512352
51,15000,0.13513
51,17000,0.24242
52,7000,7.12991e-08
52,9000,0.000241837
52,11000,0.00821384
52,13000,0.0483354
52,15000,0.12993
52,17000,0.23578
53,7000,5.19569e-08
53,9000,0.000206052
53,11000,0.0074893
53,13000,0.0455998
53,15000,0.12493
53,17000,0.22932
54,7000,3.78619e-08
54,9000,0.000175561
54,11000,0.00682867
54,13000,0.043019
54,15000,0.12012
54,17000,0.22304
55,7000,2.75907e-08
55,9000,0.000149582
55,11000,0.00622632
55,13000,0.0405843
55,15000,0.11549
55,17000,0.21692
56,7000,2.01058e-08
56,9000,0.000127448
56,11000,0.00567711
56,13000,0.0382873
56,15000,0.11105
56,17000,0.21098
57,7000,1.46514e-08
57,9000,0.000108589
57,11000,0.00517633
57,13000,0.0361204
57,15000,0.10678
57,17000,0.2052
58,7000,1.06768e-08
58,9000,9.25204e-05
58,11000,0.00471973
58,13000,0.0340761
58,15000,0.10267
58,17000,0.19957
59,7000,7.78034e-09
59,9000,7.88297e-05
59,11000,0.00430341
59,13000,0.0321475
59,15000,0.0987152
59,17000,0.19411
60,7000,5.66967e-09
60,9000,6.71649e-05
60,11000,0.0039238
60,13000,0.0303281
60,15000,0.094916
60,17000,0.18879
61,7000,4.13159e-09
61,9000,5.72262e-05
61,11000,0.00357769
61,13000,0.0286116
61,15000,0.0912631
61,17000,0.18361
62,7000,3.01077e-09
62,9000,4.87581e-05
62,11000,0.0032621
62,13000,0.0269923
62,15000,0.0877508
62,17000,0.17858
63,7000,2.194e-09
63,9000,4.15432e-05
63,11000,0.00297435
63,13000,0.0254646
63,15000,0.0843736
63,17000,0.17369
64,7000,1.59881e-09
64,9000,3.53958e-05
64,11000,0.00271199
64,13000,0.0240234
64,15000,0.0811264
64,17000,0.16893
65,7000,1.16508e-09
65,9000,3.01581e-05
65,11000,0.00247277
65,13000,0.0226638
65,15000,0.0780042
65,17000,0.1643
66,7000,8.49014e-10
66,9000,2.56955e-05
66,11000,0.00225464
66,13000,0.0213811
66,15000,0.0750021
66,17000,0.1598
67,7000,6.18691e-10
67,9000,2.18932e-05
67,11000,0.00205576
67,13000,0.020171
67,15000,0.0721156
67,17000,0.15542
68,7000,4.50851e-10
68,9000,1.86536e-05
68,11000,0.00187443
68,13000,0.0190294
68,15000,0.0693401
68,17000,0.15116
69,7000,3.28543e-10
69,9000,1.58933e-05
69,11000,0.00170908
69,13000,0.0179524
69,15000,0.0666715
69,17000,0.14702
70,7000,2.39415e-10
70,9000,1.35415e-05
70,11000,0.00155833
70,13000,0.0169363
70,15000,0.0641056
70,17000,0.14299
71,7000,1.74466e-10
71,9000,1.15377e-05
71,11000,0.00142087
71,13000,0.0159778
71,15000,0.0616385
71,17000,0.13907
72,7000,1.27136e-10
72,9000,9.83039e-06
72,11000,0.00129553
72,13000,0.0150735
72,15000,0.0592662
72,17000,0.13526
73,7000,9.26467e-11
73,9000,8.37574e-06
73,11000,0.00118126
73,13000,0.0142204
73,15000,0.0569853
73,17000,0.13155
74,7000,6.75132e-11
74,9000,7.13634e-06
74,11000,0.00107706
74,13000,0.0134156
74,15000,0.0547922
74,17000,0.12795
75,7000,4.91981e-11
75,9000,6.08034e-06
75,11000,0.000982051
75,13000,0.0126563
75,15000,0.0526835
75,17000,0.12444
76,7000,3.58515e-11
76,9000,5.18061e-06
76,11000,0.000895425
76,13000,0.01194
76,15000,0.0506559
76,17000,0.12103
77,7000,2.61256e-11
77,9000,4.41401e-06
77,11000,0.00081644
77,13000,0.0112642
77,15000,0.0487064
77,17000,0.11771
78,7000,1.90382e-11
78,9000,3.76084e-06
78,11000,0.000744422
78,13000,0.0106267
78,15000,0.0468318
78,17000,0.11449
79,7000,1.38735e-11
79,9000,3.20433e-06
79,11000,0.000678757
79,13000,0.0100253
79,15000,0.0450295
79,17000,0.11135
80,7000,1.01098e-11
80,9000,2.73017e-06
80,11000,0.000618885
80,13000,0.00945787
80,15000,0.0432965
80,17000,0.1083
81,7000,7.36723e-12
81,9000,2.32617e-06
81,11000,0.000564293
81,13000,0.00892258
81,15000,0.0416302
81,17000,0.10533
82,7000,5.36863e-12
82,9000,1.98196e-06
82,11000,0.000514518
82,13000,0.0084176
82,15000,0.040028
82,17000,0.10245
83,7000,3.91221e-12
83,9000,1.68868e-06
83,11000,0.000469132
83,13000,0.00794119
83,15000,0.0384875
83,17000,0.0996385
84,7000,2.8509e-12
84,9000,1.4388e-06
84,11000,0.00042775
84,13000,0.00749175
84,15000,0.0370063
84,17000,0.0969081
85,7000,2.0775e-12
85,9000,1.22589e-06
85,11000,0.000390019
85,13000,0.00706774
85,15000,0.0355821
85,17000,0.0942525
86,7000,1.51391e-12
86,9000,1.04449e-06
86,11000,0.000355615
86,13000,0.00666773
86,15000,0.0342126
86,17000,0.0916697
87,7000,1.10321e-12
87,9000,8.89932e-07
87,11000,0.000324247
87,13000,0.00629036
87,15000,0.0328959
87,17000,0.0891577
88,7000,8.03932e-13
88,9000,7.58244e-07
88,11000,0.000295645
88,13000,0.00593434
88,15000,0.0316299
88,17000,0.0867145
89,7000,5.85839e-13
89,9000,6.46043e-07
89,11000,0.000269566
89,13000,0.00559848
89,15000,0.0304126
89,17000,0.0843382
90,7000,4.26912e-13
90,9000,5.50445e-07
90,11000,0.000245788
90,13000,0.00528162
90,15000,0.0292422
90,17000,0.0820271
91,7000,3.11098e-13
91,9000,4.68992e-07
91,11000,0.000224107
91,13000,0.0049827
91,15000,0.0281167
91,17000,0.0797793
92,7000,2.26703e-13
92,9000,3.99593e-07
92,11000,0.000204339
92,13000,0.0047007
92,15000,0.0270346
92,17000,0.0775931
93,7000,1.65202e-13
93,9000,3.40464e-07
93,11000,0.000186314
93,13000,0.00443465
93,15000,0.0259942
93,17000,0.0754668
94,7000,1.20386e-13
94,9000,2.90084e-07
94,11000,0.00016988
94,13000,0.00418367
94,15000,0.0249938
94,17000,0.0733988
95,7000,8.77273e-14
95,9000,2.47159e-07
95,11000,0.000154895
95,13000,0.00394689
95,15000,0.0240319
95,17000,0.0713874
96,7000,6.39284e-14
96,9000,2.10585e-07
96,11000,0.000141231
96,13000,0.00372351
96,15000,0.023107
96,17000,0.0694312
97,7000,4.65857e-14
97,9000,1.79424e-07
97,11000,0.000128774
97,13000,0.00351277
97,15000,0.0222177
97,17000,0.0675286
98,7000,3.39478e-14
98,9000,1.52874e-07
98,11000,0.000117415
98,13000,0.00331396
98,15000,0.0213626
98,17000,0.0656781
99,7000,2.47384e-14
99,9000,1.30252e-07
99,11000,0.000107058
99,13000,0.0031264
99,15000,0.0205405
99,17000,0.0638783
100,7000,1.80273e-14
100,9000,1.10978e-07
100,11000,9.7614e-05
100,13000,0.00294945
100,15000,0.0197499
100,17000,0.0621278
101,7000,1.31368e-14
101,9000,9.45561e-08
101,11000,8.90036e-05
101,13000,0.00278252
101,15000,0.0189898
101,17000,0.0604253
102,7000,9.57302e-15
102,9000,8.05642e-08
102,11000,8.11525e-05
102,13000,0.00262504
102,15000,0.018259
102,17000,0.0587695
103,7000,6.97604e-15
103,9000,6.86427e-08
103,11000,7.39942e-05
103,13000,0.00247648
103,15000,0.0175563
103,17000,0.057159
104,7000,5.08356e-15
104,9000,5.84854e-08
104,11000,6.74672e-05
104,13000,0.00233632
104,15000,0.0168806
104,17000,0.0555927
105,7000,3.70448e-15
105,9000,4.9831e-08
105,11000,6.1516e-05
105,13000,0.00220409
105,15000,0.016231
105,17000,0.0540692
106,7000,2.69952e-15
106,9000,4.24573e-08
106,11000,5.60897e-05
106,13000,0.00207934
106,15000,0.0156063
106,17000,0.0525876
107,7000,1.96719e-15
107,9000,3.61747e-08
107,11000,5.11421e-05
107,13000,0.00196166
107,15000,0.0150057
107,17000,0.0511465
108,7000,1.43353e-15
108,9000,3.08217e-08
108,11000,4.66308e-05
108,13000,0.00185064
108,15000,0.0144282
108,17000,0.0497449
109,7000,1.04463e-15
109,9000,2.62608e-08
109,11000,4.25175e-05
109,13000,0.0017459
109,15000,0.0138729
109,17000,0.0483818
110,7000,7.61245e-16
110,9000,2.23749e-08
110,11000,3.87671e-05
110,13000,0.00164708
110,15000,0.013339
110,17000,0.047056
111,7000,5.54733e-16
111,9000,1.9064e-08
111,11000,3.53475e-05
111,13000,0.00155386
111,15000,0.0128256
111,17000,0.0457665
112,7000,4.04243e-16
112,9000,1.6243e-08
112,11000,3.22295e-05
112,13000,0.00146592
112,15000,0.012332
112,17000,0.0445123
113,7000,2.9458e-16
113,9000,1.38394e-08
113,11000,2.93866e-05
113,13000,0.00138295
113,15000,0.0118574
113,17000,0.0432925
114,7000,2.14665e-16
114,9000,1.17915e-08
114,11000,2.67944e-05
114,13000,0.00130468
114,15000,0.0114011
114,17000,0.0421062
115,7000,1.5643e-16
115,9000,1.00467e-08
115,11000,2.44309e-05
115,13000,0.00123084
115,15000,0.0109623
115,17000,0.0409524
116,7000,1.13994e-16
116,9000,8.56003e-09
116,11000,2.22758e-05
116,13000,0.00116118
116,15000,0.0105404
116,17000,0.0398301
117,7000,8.30691e-17
117,9000,7.29336e-09
117,11000,2.03109e-05
117,13000,0.00109546
117,15000,0.0101347
117,17000,0.0387387
118,7000,6.05338e-17
118,9000,6.21413e-09
118,11000,1.85193e-05
118,13000,0.00103346
118,15000,0.00974468
118,17000,0.0376771
119,7000,4.41121e-17
119,9000,5.29459e-09
119,11000,1.68857e-05
119,13000,0.000974973
119,15000,0.00936965
119,17000,0.0366446
120,7000,3.21452e-17
120,9000,4.51112e-09
120,11000,1.53962e-05
120,13000,0.000919793
120,15000,0.00900905
120,17000,0.0356404
121,7000,2.34248e-17
121,9000,3.84359e-09
121,11000,1.40381e-05
121,13000,0.000867736
121,15000,0.00866233
121,17000,0.0346638
122,7000,1.707e-17
122,9000,3.27483e-09
122,11000,1.27999e-05
122,13000,0.000818625
122,15000,0.00832895
122,17000,0.0337139
123,7000,1.24393e-17
123,9000,2.79024e-09
123,11000,1.16708e-05
123,13000,0.000772294
123,15000,0.0080084
123,17000,0.03279
124,7000,9.06472e-18
124,9000,2.37736e-09
124,11000,1.06413e-05
124,13000,0.000728584
124,15000,0.0077002
124,17000,0.0318915
125,7000,6.60561e-18
125,9000,2.02557e-09
125,11000,9.70265e-06
125,13000,0.000687349
125,15000,0.00740385
125,17000,0.0310176
126,7000,4.81363e-18
126,9000,1.72583e-09
126,11000,8.84678e-06
126,13000,0.000648447
126,15000,0.0071189
126,17000,0.0301676
127,7000,3.5077800000000005e-18
127,9000,1.47045e-09
127,11000,8.06641e-06
127,13000,0.000611747
127,15000,0.00684493
127,17000,0.0293409
128,7000,2.55618e-18
128,9000,1.25286e-09
128,11000,7.35488e-06
128,13000,0.000577124
128,15000,0.00658149
128,17000,0.0285369
129,7000,1.8627400000000002e-18
129,9000,1.06747e-09
129,11000,6.70611e-06
129,13000,0.000544461
129,15000,0.00632819
129,17000,0.0277549
130,7000,1.3574100000000001e-18
130,9000,9.09513e-10
130,11000,6.11457e-06
130,13000,0.000513646
130,15000,0.00608465
130,17000,0.0269943
131,7000,9.89167e-19
131,9000,7.74927e-10
131,11000,5.57521e-06
131,13000,0.000484575
131,15000,0.00585047
131,17000,0.0262546
132,7000,7.20824e-19
132,9000,6.60257e-10
132,11000,5.08342e-06
132,13000,0.00045715
132,15000,0.00562531
132,17000,0.0255351
133,7000,5.25276e-19
133,9000,5.62556e-10
133,11000,4.63502e-06
133,13000,0.000431277
133,15000,0.00540882
133,17000,0.0248354
134,7000,3.82779e-19
134,9000,4.79312e-10
134,11000,4.22616e-06
134,13000,0.000406868
134,15000,0.00520066
134,17000,0.0241548
135,7000,2.78938e-19
135,9000,4.08386e-10
135,11000,3.85338e-06
135,13000,0.000383841
135,15000,0.00500051
135,17000,0.0234929
136,7000,2.0326700000000001e-19
136,9000,3.47955e-10
136,11000,3.51347e-06
136,13000,0.000362117
136,15000,0.00480806
136,17000,0.0228491
137,7000,1.4812400000000001e-19
137,9000,2.96466e-10
137,11000,3.20355e-06
137,13000,0.000341622
137,15000,0.00462301
137,17000,0.022223
138,7000,1.07941e-19
138,9000,2.52596e-10
138,11000,2.92097e-06
138,13000,0.000322288
138,15000,0.00444509
138,17000,0.021614
139,7000,7.8658e-20
139,9000,2.15219e-10
139,11000,2.66331e-06
139,13000,0.000304047
139,15000,0.00427402
139,17000,0.0210217
140,7000,5.73196e-20
140,9000,1.83372e-10
140,11000,2.42838e-06
140,13000,0.000286839
140,15000,0.00410953
140,17000,0.0204456
141,7000,4.1769699999999994e-20
141,9000,1.56237e-10
141,11000,2.21418e-06
141,13000,0.000270605
141,15000,0.00395137
141,17000,0.0198854
142,7000,3.0438399999999995e-20
142,9000,1.33118e-10
142,11000,2.01886e-06
142,13000,0.00025529
142,15000,0.0037993
142,17000,0.0193404
143,7000,2.2181e-20
143,9000,1.1342e-10
143,11000,1.84078e-06
143,13000,0.000240841
143,15000,0.00365308
143,17000,0.0188104
144,7000,1.61637e-20
144,9000,9.66365e-11
144,11000,1.67841e-06
144,13000,0.00022721
144,15000,0.00351249
144,17000,0.018295
145,7000,1.1778799999999999e-20
145,9000,8.23368e-11
145,11000,1.53036e-06
145,13000,0.000214351
145,15000,0.00337731
145,17000,0.0177936
146,7000,8.5834e-21
146,9000,7.0153e-11
146,11000,1.39537e-06
146,13000,0.000202219
146,15000,0.00324733
146,17000,0.017306
147,7000,6.25486e-21
147,9000,5.97721e-11
147,11000,1.27228e-06
147,13000,0.000190774
147,15000,0.00312235
147,17000,0.0168318
148,7000,4.55804e-21
148,9000,5.09274e-11
148,11000,1.16005e-06
148,13000,0.000179977
148,15000,0.00300218
148,17000,0.0163705
149,7000,3.3215199999999998e-21
149,9000,4.33914e-11
149,11000,1.05773e-06
149,13000,0.000169791
149,15000,0.00288664
149,17000,0.0159219
150,7000,2.42045e-21
150,9000,3.69706e-11
150,11000,9.64425e-07
150,13000,0.000160182
150,15000,0.00277555
150,17000,0.0154856
151,7000,1.76383e-21
151,9000,3.14999e-11
151,11000,8.79353e-07
151,13000,0.000151116
151,15000,0.00266873
151,17000,0.0150613
152,7000,1.2853299999999999e-21
152,9000,2.68387e-11
152,11000,8.01786e-07
152,13000,0.000142563
152,15000,0.00256602
152,17000,0.0146486
153,7000,9.36644e-22
153,9000,2.28672e-11
153,11000,7.31062e-07
153,13000,0.000134495
153,15000,0.00246726
153,17000,0.0142471
154,7000,6.82548e-22
154,9000,1.94835e-11
154,11000,6.66574e-07
154,13000,0.000126883
154,15000,0.00237231
154,17000,0.0138567
155,7000,4.97385e-22
155,9000,1.66004e-11
155,11000,6.07776e-07
155,13000,0.000119702
155,15000,0.00228101
155,17000,0.013477
156,7000,3.62454e-22
156,9000,1.41439e-11
156,11000,5.54164e-07
156,13000,0.000112927
156,15000,0.00219322
156,17000,0.0131077
157,7000,2.64126e-22
157,9000,1.2051e-11
157,11000,5.05283e-07
157,13000,0.000106536
157,15000,0.00210881
157,17000,0.0127485
158,7000,1.92474e-22
158,9000,1.02677e-11
158,11000,4.60712e-07
158,13000,0.000100506
158,15000,0.00202766
158,17000,0.0123992
159,7000,1.40259e-22
159,9000,8.74838e-12
159,11000,4.20073e-07
159,13000,9.48177e-05
159,15000,0.00194962
159,17000,0.0120594
160,7000,1.02209e-22
160,9000,7.45383e-12
160,11000,3.83018e-07
160,13000,8.94513e-05
160,15000,0.00187459
160,17000,0.0117289
161,7000,7.44814e-23
161,9000,6.35085e-12
161,11000,3.49232e-07
161,13000,8.43886e-05
161,15000,0.00180244
161,17000,0.0114075
162,7000,5.4276e-23
162,9000,5.41108e-12
162,11000,3.18427e-07
162,13000,7.96125e-05
162,15000,0.00173307
162,17000,0.0110949
163,7000,3.95518e-23
163,9000,4.61038e-12
163,11000,2.90338e-07
163,13000,7.51067e-05
163,15000,0.00166637
163,17000,0.0107909
164,7000,2.88222e-23
164,9000,3.92816e-12
164,11000,2.64728e-07
164,13000,7.0856e-05
164,15000,0.00160224
164,17000,0.0104952
165,7000,2.10032e-23
165,9000,3.34689e-12
165,11000,2.41377e-07
165,13000,6.68457e-05
165,15000,0.00154058
165,17000,0.0102076
166,7000,1.53054e-23
166,9000,2.85164e-12
166,11000,2.20085e-07
166,13000,6.30625e-05
166,15000,0.00148129
166,17000,0.00992784
167,7000,1.11533e-23
167,9000,2.42966e-12
167,11000,2.00671e-07
167,13000,5.94934e-05
167,15000,0.00142428
167,17000,0.00965579
168,7000,8.127610000000001e-24
168,9000,2.07014e-12
168,11000,1.8297e-07
168,13000,5.61263e-05
168,15000,0.00136946
168,17000,0.00939119
169,7000,5.922750000000001e-24
169,9000,1.76381e-12
169,11000,1.66831e-07
169,13000,5.29497e-05
169,15000,0.00131676
169,17000,0.00913384
170,7000,4.3160200000000005e-24
170,9000,1.50281e-12
170,11000,1.52115e-07
170,13000,4.99529e-05
170,15000,0.00126608
170,17000,0.00888354
171,7000,3.1451500000000004e-24
171,9000,1.28043e-12
171,11000,1.38697e-07
171,13000,4.71257e-05
171,15000,0.00121736
171,17000,0.00864011
172,7000,2.29193e-24
172,9000,1.09096e-12
172,11000,1.26462e-07
172,13000,4.44586e-05
172,15000,0.00117051
172,17000,0.00840334
173,7000,1.6701700000000002e-24
173,9000,9.29526e-13
173,11000,1.15307e-07
173,13000,4.19424e-05
173,15000,0.00112546
173,17000,0.00817306
174,7000,1.21708e-24
174,9000,7.91978e-13
174,11000,1.05136e-07
174,13000,3.95686e-05
174,15000,0.00108214
174,17000,0.00794909
175,7000,8.86911e-25
175,9000,6.74784e-13
175,11000,9.5862e-08
175,13000,3.73291e-05
175,15000,0.0010405
175,17000,0.00773127
176,7000,6.46306e-25
176,9000,5.74934e-13
176,11000,8.74061e-08
176,13000,3.52164e-05
176,15000,0.00100045
176,17000,0.0075194
177,7000,4.70975e-25
177,9000,4.89858e-13
177,11000,7.9696e-08
177,13000,3.32233e-05
177,15000,0.000961948
177,17000,0.00731335
178,7000,3.43207e-25
178,9000,4.17372e-13
178,11000,7.26661e-08
178,13000,3.1343e-05
178,15000,0.000924926
178,17000,0.00711294
179,7000,2.50102e-25
179,9000,3.55611e-13
179,11000,6.62563e-08
179,13000,2.95691e-05
179,15000,0.000889329
179,17000,0.00691802
180,7000,1.82254e-25
180,9000,3.0299e-13
180,11000,6.04118e-08
180,13000,2.78956e-05
180,15000,0.000855103
180,17000,0.00672845
181,7000,1.32811e-25
181,9000,2.58155e-13
181,11000,5.50829e-08
181,13000,2.63168e-05
181,15000,0.000822194
181,17000,0.00654407
182,7000,9.678210000000001e-26
182,9000,2.19954e-13
182,11000,5.0224e-08
182,13000,2.48273e-05
182,15000,0.000790551
182,17000,0.00636474
183,7000,7.05269e-26
183,9000,1.87407e-13
183,11000,4.57939e-08
183,13000,2.34222e-05
183,15000,0.000760126
183,17000,0.00619032
184,7000,5.13941e-26
184,9000,1.59675e-13
184,11000,4.17544e-08
184,13000,2.20966e-05
184,15000,0.000730872
184,17000,0.00602069
185,7000,3.74518e-26
185,9000,1.36047e-13
185,11000,3.80713e-08
185,13000,2.0846e-05
185,15000,0.000702744
185,17000,0.00585571
186,7000,2.72918e-26
186,9000,1.15915e-13
186,11000,3.4713e-08
186,13000,1.96661e-05
186,15000,0.000675698
186,17000,0.00569524
187,7000,1.9888e-26
187,9000,9.87627e-14
187,11000,3.1651e-08
187,13000,1.85531e-05
187,15000,0.000649693
187,17000,0.00553917
188,7000,1.44928e-26
188,9000,8.41485e-14
188,11000,2.88591e-08
188,13000,1.75031e-05
188,15000,0.000624689
188,17000,0.00538738
189,7000,1.05611e-26
189,9000,7.16965e-14
189,11000,2.63134e-08
189,13000,1.65125e-05
189,15000,0.000600647
189,17000,0.00523975
190,7000,7.696089999999999e-27
190,9000,6.10873e-14
190,11000,2.39924e-08
190,13000,1.55779e-05
190,15000,0.000577531
190,17000,0.00509617
191,7000,5.6082799999999995e-27
191,9000,5.2048e-14
191,11000,2.1876e-08
191,13000,1.46963e-05
191,15000,0.000555304
191,17000,0.00495651
192,7000,4.08685e-27
192,9000,4.43462e-14
192,11000,1.99463e-08
192,13000,1.38645e-05
192,15000,0.000533933
192,17000,0.00482069
193,7000,2.9781399999999997e-27
193,9000,3.77841e-14
193,11000,1.81869e-08
193,13000,1.30798e-05
193,15000,0.000513384
193,17000,0.00468859
194,7000,2.17023e-27
194,9000,3.21929e-14
194,11000,1.65826e-08
194,13000,1.23395e-05
194,15000,0.000493626
194,17000,0.00456011
195,7000,1.58148e-27
195,9000,2.74292e-14
195,11000,1.51199e-08
195,13000,1.16412e-05
195,15000,0.000474628
195,17000,0.00443514
196,7000,1.15245e-27
196,9000,2.33704e-14
196,11000,1.37862e-08
196,13000,1.09823e-05
196,15000,0.000456361
196,17000,0.00431361
197,7000,8.39814e-28
197,9000,1.99122e-14
197,11000,1.25701e-08
197,13000,1.03607e-05
197,15000,0.000438798
197,17000,0.0041954
198,7000,6.11986e-28
198,9000,1.69656e-14
198,11000,1.14613e-08
198,13000,9.77436e-06
198,15000,0.000421911
198,17000,0.00408043
199,7000,4.45966e-28
199,9000,1.44551e-14
199,11000,1.04503e-08
199,13000,9.22116e-06
199,15000,0.000405673
199,17000,0.00396862
200,7000,3.24983e-28
200,9000,1.23161e-14
200,11000,9.5285e-09
200,13000,8.69928e-06
200,15000,0.00039006
200,17000,0.00385986
201,7000,2.36821e-28
201,9000,1.04937e-14
201,11000,8.68798e-09
